Name,Team,GS,IP,ERA,K%,BB%,H9,raw_fip,ERA_est
José Soriano,Los Angeles Angels,9,54.3,1.66,0.2837,0.093,6.38,3.15,3.25
Brant Hurter,Detroit Tigers,0,21.7,1.66,0.1829,0.0732,7.42,3.28,3.9
Yerry De los Santos,New York Yankees,0,5.3,1.69,0.2857,0.1429,8.62,4.97,4.31
Dietrich Enns,Baltimore Orioles,0,10.7,1.69,0.2444,0.1556,8.29,3.0,4.03
Kendry Rojas,Minnesota Twins,0,5.3,1.69,0.2,0.24,9.07,4.59,4.28
Nick Martinez,Tampa Bay Rays,8,47.7,1.7,0.1606,0.0518,7.81,3.37,3.55
Gordon Graceffo,St. Louis Cardinals,0,21.0,1.71,0.125,0.1125,7.37,4.33,4.28
Graham Ashcraft,Cincinnati Reds,0,20.7,1.74,0.2927,0.1463,7.72,3.14,3.87
Bradgley Rodriguez,San Diego Padres,2,20.7,1.74,0.1852,0.0617,8.02,2.37,3.6
José A. Ferrer,Seattle Mariners,0,20.0,1.8,0.1778,0.0333,9.62,2.39,3.63
Orion Kerkering,Philadelphia Phillies,0,15.0,1.8,0.1774,0.0968,8.1,3.89,4.16
Evan Sisk,Pittsburgh Pirates,0,15.0,1.8,0.2903,0.0645,8.55,2.09,3.71
Bryce Elder,Atlanta Braves,9,54.7,1.81,0.2442,0.0922,6.03,3.07,3.18
Ben Brown,Chicago Cubs,1,29.7,1.82,0.2368,0.0789,7.15,2.62,3.44
Colin Holderman,Cleveland Guardians,0,14.7,1.84,0.3036,0.0714,7.7,2.48,3.82
Joel Kuhnel,Athletics,0,14.7,1.84,0.0909,0.0727,8.15,3.23,4.0
Luis Medina,Athletics,0,14.7,1.84,0.25,0.1167,8.0,3.57,4.08
Jhoan Duran,Philadelphia Phillies,0,9.7,1.86,0.3684,0.0789,8.43,1.5,3.81
Clay Holmes,New York Mets,8,48.3,1.86,0.1927,0.0833,6.66,3.42,3.58
Spencer Arrighetti,Houston Astros,5,28.7,1.88,0.24,0.136,7.75,3.65,3.96
DL Hall,Milwaukee Brewers,1,19.0,1.89,0.2658,0.1772,7.51,3.93,4.15
Jakob Junis,Texas Rangers,1,19.0,1.89,0.1233,0.0685,7.51,3.25,3.93
Juan Morillo,Arizona Diamondbacks,0,18.7,1.93,0.2917,0.0694,7.41,2.5,3.71
Chase Shugart,Philadelphia Phillies,0,13.7,1.98,0.2545,0.0545,8.45,4.26,4.25
Erik Sabrowski,Cleveland Guardians,0,18.0,2.0,0.4429,0.1286,7.21,1.87,3.54
Tyler Rogers,Toronto Blue Jays,0,17.7,2.04,0.137,0.0548,8.46,2.64,3.78
Paul Skenes,Pittsburgh Pirates,9,48.0,2.06,0.3164,0.0395,5.21,2.47,2.82
Aaron Ashby,Milwaukee Brewers,1,26.0,2.08,0.3727,0.1364,7.84,2.17,3.35
Cooper Criswell,Seattle Mariners,0,17.3,2.08,0.2581,0.0484,7.91,4.19,4.23
Brent Headrick,New York Yankees,0,21.7,2.08,0.25,0.087,8.62,3.28,3.9
Chase Burns,Cincinnati Reds,8,47.0,2.11,0.2609,0.087,6.86,3.73,3.84
Cristopher Sánchez,Philadelphia Phillies,9,55.3,2.11,0.2839,0.0593,9.23,2.19,2.35
Richard Lovelady,Washington Nationals,1,17.0,2.12,0.2208,0.1558,8.71,4.15,4.22
Foster Griffin,Washington Nationals,8,46.7,2.12,0.2211,0.0789,6.91,4.06,4.1
Bryan Baker,Tampa Bay Rays,0,16.7,2.16,0.2969,0.0625,7.86,2.31,3.71
Riley Martin,Chicago Cubs,1,8.3,2.16,0.3226,0.0645,8.33,2.97,4.07
Sam Moll,Cincinnati Reds,0,16.7,2.16,0.2027,0.1351,8.16,5.19,4.51
Michael McGreevy,St. Louis Cardinals,8,45.3,2.18,0.1964,0.0595,6.5,3.73,3.86
Daniel Lynch IV,Kansas City Royals,0,16.3,2.2,0.3281,0.0781,7.45,2.6,3.8
Chris Sale,Atlanta Braves,8,49.0,2.2,0.2932,0.0628,6.26,3.44,3.59
Tyler Alexander,Texas Rangers,0,20.0,2.25,0.1765,0.0588,9.32,3.14,3.88
Dylan Dodd,Atlanta Braves,0,4.0,2.25,0.25,0.0625,8.66,1.84,4.09
Jake Eder,Los Angeles Dodgers,0,4.0,2.25,0.0667,0.0667,8.66,3.34,4.19
Julian Fernández,Washington Nationals,0,4.0,2.25,0.1667,0.1111,8.66,6.34,4.39
Joe Mantiply,Toronto Blue Jays,0,16.0,2.25,0.25,0.0469,8.55,2.65,3.82
Carlos Rodriguez,Milwaukee Brewers,0,4.0,2.25,0.2941,0.0,8.96,3.84,4.22
Eduardo Rodriguez,Arizona Diamondbacks,8,48.0,2.25,0.165,0.11,7.16,4.18,4.19
Shota Imanaga,Chicago Cubs,8,47.3,2.28,0.2834,0.0695,6.51,2.78,3.09
Eduard Bazardo,Seattle Mariners,0,19.7,2.29,0.2152,0.0886,8.47,3.09,3.87
Jack Dreyer,Los Angeles Dodgers,0,19.7,2.29,0.2632,0.0658,8.02,2.63,3.72
Grant Taylor,Chicago White Sox,4,19.7,2.29,0.3412,0.0941,8.62,1.5,3.35
Parker Messick,Cleveland Guardians,8,47.0,2.3,0.2833,0.0611,7.16,2.79,3.11
Zack Wheeler,Philadelphia Phillies,4,23.3,2.31,0.2529,0.069,7.33,2.66,3.63
Taylor Clarke,Arizona Diamondbacks,0,19.3,2.33,0.125,0.0278,7.76,3.45,3.99
Shane McClanahan,Tampa Bay Rays,8,38.7,2.33,0.2532,0.0974,6.58,2.58,3.17
Jared Shuster,St. Louis Cardinals,0,7.7,2.35,0.0625,0.0938,8.58,3.74,4.19
Lake Bachar,Miami Marlins,0,19.0,2.37,0.2973,0.0946,7.36,3.41,3.98
Martín Pérez,Atlanta Braves,5,34.0,2.38,0.1791,0.0821,7.26,4.36,4.31
Kyle Harrison,Milwaukee Brewers,7,33.7,2.41,0.2929,0.0929,8.06,3.24,3.68
Huascar Brazobán,New York Mets,2,18.7,2.41,0.1867,0.1067,7.86,3.74,4.09
Justin Wrobleski,Los Angeles Dodgers,6,44.7,2.42,0.1243,0.0621,7.2,3.56,3.74
Hunter Bigge,Tampa Bay Rays,0,14.7,2.45,0.2069,0.1379,7.4,3.98,4.18
Zach Eflin,Baltimore Orioles,1,3.7,2.45,0.4118,0.1176,8.86,4.46,4.26
Brian Fitzpatrick,Milwaukee Brewers,0,3.7,2.45,0.1111,0.1111,9.16,3.64,4.21
Seth Halvorsen,Colorado Rockies,0,3.7,2.45,0.1875,0.1875,8.56,3.91,4.23
Cade Horton,Chicago Cubs,2,7.3,2.45,0.1538,0.0769,8.32,4.59,4.29
Ty Madden,Detroit Tigers,0,11.0,2.45,0.2927,0.0488,8.09,2.64,3.95
Hoby Milner,Chicago Cubs,0,18.3,2.45,0.0811,0.0811,8.06,5.17,4.53
Jacob Misiorowski,Milwaukee Brewers,8,44.0,2.45,0.3955,0.096,6.1,2.59,3.03
Keaton Winn,San Francisco Giants,0,18.3,2.45,0.2206,0.0882,7.46,2.44,3.7
Jalen Beeks,Texas Rangers,0,18.0,2.5,0.2329,0.0822,8.26,3.65,4.07
Chase Silseth,Los Angeles Angels,0,14.3,2.51,0.2121,0.1818,8.5,4.56,4.32
Ryan Helsley,Baltimore Orioles,0,10.7,2.53,0.3261,0.1522,8.29,2.25,3.89
Daniel Palencia,Chicago Cubs,0,7.0,2.57,0.25,0.0714,8.67,3.81,4.2
Dylan Cease,Toronto Blue Jays,8,45.3,2.58,0.3455,0.0942,7.85,1.79,2.39
Aaron Civale,Athletics,8,41.7,2.59,0.1823,0.0718,9.44,3.76,3.91
Hogan Harris,Athletics,0,20.7,2.61,0.2268,0.1753,8.32,4.83,4.45
Eli Morgan,Kansas City Royals,0,10.3,2.61,0.2,0.1333,8.48,5.61,4.48
Cole Sulser,Tampa Bay Rays,1,20.7,2.61,0.1818,0.0909,8.62,3.33,3.93
Jacob deGrom,Texas Rangers,8,44.7,2.62,0.3276,0.046,7.2,2.82,3.19
Michael Wacha,Kansas City Royals,8,51.3,2.63,0.209,0.0846,6.37,3.83,3.89
Paxton Schultz,Washington Nationals,0,13.7,2.63,0.2241,0.0345,8.6,3.75,4.14
Garrett Acton,Minnesota Twins,0,6.7,2.7,0.3214,0.1071,8.42,2.19,4.02
Josh Ekness,Miami Marlins,0,3.3,2.7,0.1667,0.0833,8.61,2.79,4.17
Nolan Hoffman,Philadelphia Phillies,0,3.3,2.7,0.1333,0.0667,9.06,2.79,4.17
Joel Peguero,San Francisco Giants,0,3.3,2.7,0.0714,0.0714,8.61,4.29,4.25
Tarik Skubal,Detroit Tigers,7,43.3,2.7,0.2711,0.0361,7.69,2.1,2.7
Tyler Glasnow,Los Angeles Dodgers,7,39.7,2.72,0.3311,0.0878,5.98,3.24,3.58
Will Klein,Los Angeles Dodgers,0,16.3,2.76,0.2429,0.0857,8.95,2.11,3.67
Michael King,San Diego Padres,8,45.7,2.76,0.25,0.1111,6.3,3.84,3.94
Robbie Ray,San Francisco Giants,8,45.7,2.76,0.2611,0.1,6.9,4.49,4.44
Peter Lambert,Houston Astros,5,29.3,2.76,0.2417,0.1,7.65,2.99,3.63
Ranger Suarez,Boston Red Sox,7,39.0,2.77,0.2162,0.0676,7.13,3.22,3.58
Braxton Ashcraft,Pittsburgh Pirates,8,48.7,2.77,0.267,0.0733,7.21,2.99,3.23
Nolan McLean,New York Mets,8,45.3,2.78,0.3257,0.0686,6.5,2.36,2.83
Payton Tolle,Boston Red Sox,4,22.7,2.78,0.3103,0.069,7.58,2.78,3.7
Max Meyer,Miami Marlins,8,42.0,2.79,0.2557,0.0852,7.29,2.85,3.27
Kody Funderburk,Minnesota Twins,0,16.0,2.81,0.1429,0.1857,7.8,5.47,4.57
George Kirby,Seattle Mariners,9,57.0,2.84,0.2026,0.0617,8.24,3.23,3.28
Riley O'Brien,St. Louis Cardinals,0,19.0,2.84,0.3067,0.0133,8.56,1.83,3.48
Paul Blackburn,New York Yankees,1,15.7,2.87,0.1449,0.1014,8.75,3.35,4.01
Taj Bradley,Minnesota Twins,8,47.0,2.87,0.2613,0.0854,7.76,3.48,3.64
Mitch Keller,Pittsburgh Pirates,8,47.0,2.87,0.1882,0.0753,7.16,3.11,3.36
Mason Montgomery,Pittsburgh Pirates,2,15.7,2.87,0.3433,0.1194,8.3,2.52,3.8
Spencer Strider,Atlanta Braves,2,9.3,2.89,0.35,0.175,8.18,3.74,4.17
Casey Mize,Detroit Tigers,6,31.0,2.9,0.2734,0.0859,8.15,2.83,3.52
Braydon Fisher,Toronto Blue Jays,1,21.7,2.91,0.241,0.0964,7.87,3.23,3.88
Max Fried,New York Yankees,9,58.7,2.91,0.2115,0.0793,5.9,2.7,2.73
Trevor McDonald,San Francisco Giants,2,12.3,2.92,0.24,0.04,8.64,3.98,4.2
Gabe Speier,Seattle Mariners,0,12.3,2.92,0.2143,0.0893,9.09,3.66,4.13
Fernando Cruz,New York Yankees,0,15.3,2.93,0.3286,0.1571,8.5,4.33,4.27
Joey Cantillo,Cleveland Guardians,9,45.3,2.98,0.2181,0.1064,8.15,4.11,4.14
Tejay Antone,Cincinnati Reds,0,3.0,3.0,0.4,0.0,8.51,1.5,4.11
Paul Gervase,Los Angeles Dodgers,0,3.0,3.0,0.3571,0.0714,8.96,1.5,4.11
Kevin Kelly,Tampa Bay Rays,0,18.0,3.0,0.2059,0.0588,7.66,3.09,3.9
Luis Mey,Cincinnati Reds,0,6.0,3.0,0.3077,0.1154,8.37,7.26,4.55
Spencer Miles,Toronto Blue Jays,1,21.0,3.0,0.2093,0.0581,8.42,3.33,3.93
Wandy Peralta,San Diego Padres,0,18.0,3.0,0.1818,0.1039,9.01,5.2,4.54
Alan Rangel,Philadelphia Phillies,0,3.0,3.0,0.4167,0.0,8.81,1.5,4.11
Orlando Ribalta,Washington Nationals,0,6.0,3.0,0.2273,0.0909,8.37,2.43,4.07
Blade Tidwell,San Francisco Giants,0,12.0,3.0,0.2128,0.0638,8.54,3.51,4.1
Ryan Weathers,New York Yankees,8,45.0,3.0,0.2983,0.0718,7.75,3.29,3.53
Randy Vásquez,San Diego Padres,8,44.3,3.05,0.232,0.0718,8.15,3.39,3.61
Brock Burke,Cincinnati Reds,0,17.7,3.06,0.275,0.1375,8.61,2.64,3.78
Will Warren,New York Yankees,9,47.0,3.06,0.2974,0.0615,8.06,3.11,3.36
Nick Mears,Kansas City Royals,0,14.7,3.07,0.1833,0.1167,8.3,3.91,4.17
Paul Sewald,Arizona Diamondbacks,0,14.7,3.07,0.3273,0.0727,7.55,4.32,4.27
Burch Smith,Detroit Tigers,1,11.7,3.09,0.32,0.08,8.89,2.49,3.91
Landen Roupp,San Francisco Giants,8,43.7,3.09,0.2881,0.1073,6.75,2.5,2.97
Yoshinobu Yamamoto,Los Angeles Dodgers,7,43.7,3.09,0.2353,0.0588,7.5,3.5,3.71
Kai-Wei Teng,Houston Astros,2,26.0,3.12,0.2212,0.0769,7.99,3.86,4.08
Caleb Thielbar,Chicago Cubs,0,8.7,3.12,0.2895,0.1316,8.43,5.28,4.4
Ryan Thompson,Arizona Diamondbacks,0,14.3,3.14,0.1579,0.1053,8.05,5.12,4.46
Chad Patrick,Milwaukee Brewers,5,34.3,3.15,0.1736,0.1181,8.41,3.88,4.04
Connelly Early,Boston Red Sox,8,42.7,3.16,0.2203,0.1017,7.64,4.33,4.31
Drew Rasmussen,Tampa Bay Rays,8,42.7,3.16,0.2529,0.0412,7.34,3.7,3.86
Grant Anderson,Milwaukee Brewers,0,17.0,3.18,0.2344,0.0938,8.11,3.92,4.16
Carter Baumler,Texas Rangers,0,5.7,3.18,0.2222,0.2222,8.57,6.97,4.51
Zak Kent,Washington Nationals,0,5.7,3.18,0.1071,0.1786,8.72,9.0,4.7
Erik Miller,San Francisco Giants,0,11.3,3.18,0.3542,0.125,8.34,1.68,3.76
Keider Montero,Detroit Tigers,7,39.7,3.18,0.1871,0.0516,7.48,3.22,3.57
Jovani Morán,Boston Red Sox,2,22.7,3.18,0.2316,0.1474,7.58,5.43,4.7
Sean Newcomb,Chicago White Sox,0,22.7,3.18,0.2292,0.0833,8.78,2.34,3.53
George Soriano,St. Louis Cardinals,0,17.0,3.18,0.2083,0.1389,7.81,4.03,4.19
Emerson Hancock,Seattle Mariners,8,47.7,3.21,0.2703,0.0486,7.66,3.87,3.95
Seth Lugo,Kansas City Royals,8,47.7,3.21,0.2143,0.0867,9.01,2.67,3.0
Bryan King,Houston Astros,0,16.7,3.24,0.2055,0.0685,8.91,2.73,3.83
Janson Junk,Miami Marlins,8,44.3,3.25,0.1823,0.0552,8.15,3.52,3.71
JoJo Romero,St. Louis Cardinals,0,19.3,3.26,0.2051,0.0897,8.21,4.7,4.39
Christian Scott,New York Mets,3,11.0,3.27,0.3125,0.1458,8.09,4.0,4.2
Tobias Myers,New York Mets,1,24.7,3.28,0.2062,0.0412,8.33,4.07,4.17
Jesse Scholtens,Tampa Bay Rays,2,27.3,3.29,0.1826,0.087,8.09,4.89,4.54
Walbert Ureña,Los Angeles Angels,5,27.3,3.29,0.2185,0.1429,8.09,4.01,4.14
Freddy Peralta,New York Mets,9,46.3,3.3,0.235,0.095,7.85,3.83,3.92
Lucas Erceg,Kansas City Royals,0,16.3,3.31,0.209,0.1791,8.05,3.58,4.07
Jonathan Loáisiga,Arizona Diamondbacks,0,16.3,3.31,0.1818,0.0455,8.65,3.15,3.95
Sam Bachman,Los Angeles Angels,0,19.0,3.32,0.2763,0.1316,7.66,3.83,4.12
PJ Poulin,Washington Nationals,5,19.0,3.32,0.1707,0.1341,8.26,5.57,4.67
Connor Prielipp,Minnesota Twins,4,19.0,3.32,0.2658,0.0886,7.81,4.36,4.28
Chase Dollander,Colorado Rockies,2,43.0,3.35,0.2611,0.0944,7.59,3.81,3.94
Jack Anderson,Boston Red Sox,0,8.0,3.38,0.1875,0.0625,8.83,3.97,4.21
Scott Barlow,Athletics,0,18.7,3.38,0.2267,0.12,7.11,4.75,4.41
Coleman Crow,Milwaukee Brewers,1,5.3,3.38,0.1905,0.0476,8.62,2.15,4.06
Shane Drohan,Milwaukee Brewers,1,16.0,3.38,0.1884,0.087,8.55,2.59,3.81
Calvin Faucher,Miami Marlins,0,16.0,3.38,0.2286,0.1857,7.95,3.53,4.06
Robert Garcia,Texas Rangers,0,8.0,3.38,0.1765,0.2059,8.38,4.22,4.25
Pierce Johnson,Cincinnati Reds,0,16.0,3.38,0.2239,0.0746,8.7,3.78,4.12
Stephen Kolek,Kansas City Royals,2,8.0,3.38,0.1379,0.0,8.23,3.72,4.18
John Schreiber,Kansas City Royals,0,16.0,3.38,0.087,0.1304,8.55,5.84,4.67
Alex Vesia,Los Angeles Dodgers,0,13.3,3.38,0.3148,0.1296,7.89,2.12,3.78
Joe Ryan,Minnesota Twins,9,44.7,3.43,0.2486,0.0718,7.2,3.03,3.34
Tim Mayza,Philadelphia Phillies,1,21.0,3.43,0.2471,0.0824,7.67,4.09,4.19
Cade Smith,Cleveland Guardians,0,18.3,3.44,0.3158,0.0526,8.96,1.84,3.51
Tyler Wells,Baltimore Orioles,0,18.3,3.44,0.2368,0.0526,8.81,3.37,3.98
Seranthony Domínguez,Chicago White Sox,0,15.7,3.45,0.2899,0.1449,8.0,5.33,4.53
Albert Suárez,Baltimore Orioles,0,15.7,3.45,0.1364,0.1364,8.15,6.16,4.75
Brad Lord,Washington Nationals,0,26.0,3.46,0.1636,0.0545,8.59,4.13,4.2
Clayton Beeter,Washington Nationals,0,10.3,3.48,0.1957,0.1739,8.03,6.48,4.63
Kris Bubic,Kansas City Royals,8,46.3,3.5,0.2513,0.123,6.65,3.46,3.64
Casey Legumina,Tampa Bay Rays,0,15.3,3.52,0.1429,0.0714,9.55,3.35,4.02
Garrett Whitlock,Boston Red Sox,0,15.3,3.52,0.2923,0.0923,8.5,3.48,4.05
Michael Soroka,Arizona Diamondbacks,8,43.3,3.53,0.2541,0.0649,9.19,3.16,3.46
Sonny Gray,Boston Red Sox,6,28.0,3.54,0.1261,0.0588,9.04,4.27,4.26
Ryan Yarbrough,New York Yankees,0,12.7,3.55,0.1923,0.0962,8.14,4.2,4.24
Brennan Bernardino,Colorado Rockies,2,15.0,3.6,0.2097,0.0645,8.85,3.23,3.99
Mitch Farris,Los Angeles Angels,0,15.0,3.6,0.1667,0.0606,9.75,5.03,4.44
Gregory Santos,San Francisco Giants,0,5.0,3.6,0.0455,0.1364,8.82,4.49,4.27
Brandon Woodruff,Milwaukee Brewers,6,30.0,3.6,0.2066,0.0579,8.0,3.96,4.1
J.T. Ginn,Athletics,6,37.3,3.62,0.2067,0.1,7.37,4.46,4.38
Tyler Kinley,Atlanta Braves,0,17.3,3.63,0.2533,0.12,8.36,4.88,4.43
JR Ritchie,Atlanta Braves,3,17.3,3.63,0.1733,0.16,8.36,6.84,5.0
Dennis Santana,Pittsburgh Pirates,0,17.3,3.63,0.1351,0.1216,8.36,5.17,4.52
Sean Burke,Chicago White Sox,6,44.0,3.68,0.2011,0.0559,8.05,3.82,3.93
Jordan Hicks,Chicago White Sox,0,14.7,3.68,0.1304,0.1884,9.05,4.52,4.32
Zach Pop,Philadelphia Phillies,1,7.3,3.68,0.1935,0.0968,8.47,3.09,4.11
Matt Strahm,Kansas City Royals,0,14.7,3.68,0.2381,0.0952,8.45,4.25,4.25
David Bednar,New York Yankees,0,17.0,3.71,0.2727,0.0649,9.16,2.45,3.74
Reynaldo López,Atlanta Braves,5,26.7,3.71,0.2069,0.1121,8.64,5.3,4.72
Gavin Williams,Cleveland Guardians,9,55.3,3.74,0.2933,0.0978,7.13,3.83,3.87
Blake Treinen,Los Angeles Dodgers,0,12.0,3.75,0.2308,0.0577,8.99,4.26,4.25
Abner Uribe,Milwaukee Brewers,0,14.3,3.77,0.2586,0.069,8.35,2.74,3.89
Logan Gilbert,Seattle Mariners,9,50.0,3.78,0.2549,0.049,8.67,3.87,3.94
JT Brubaker,San Francisco Giants,0,18.7,3.86,0.1807,0.1325,9.06,3.95,4.16
Kevin Gausman,Toronto Blue Jays,9,51.3,3.86,0.2297,0.0431,8.32,3.27,3.41
Zack Kelly,Boston Red Sox,0,14.0,3.86,0.2034,0.1186,8.4,3.81,4.15
Steven Matz,Tampa Bay Rays,7,37.3,3.86,0.1879,0.0872,7.52,4.81,4.6
Jacob Webb,Chicago Cubs,0,16.3,3.86,0.2432,0.1081,9.1,4.75,4.38
Edward Cabrera,Chicago Cubs,8,46.3,3.88,0.224,0.0781,8.9,4.24,4.24
Jeffrey Springs,Athletics,8,44.0,3.89,0.2155,0.0663,8.05,4.34,4.32
Jose Quintana,Colorado Rockies,6,30.0,3.9,0.1102,0.1024,8.45,5.73,4.99
Sandy Alcantara,Miami Marlins,9,57.7,3.9,0.1612,0.0826,8.29,3.73,3.75
Bailey Ober,Minnesota Twins,9,46.0,3.91,0.1895,0.0789,7.6,4.05,4.1
Tommy Nance,Toronto Blue Jays,0,18.3,3.93,0.28,0.08,8.51,2.49,3.71
Patrick Corbin,Toronto Blue Jays,7,34.3,3.93,0.1497,0.068,9.46,4.17,4.2
Kevin Ginkel,Arizona Diamondbacks,0,16.0,3.94,0.2794,0.0588,8.85,2.28,3.72
Jameson Taillon,Chicago Cubs,8,45.7,3.94,0.2151,0.086,7.5,5.65,5.32
Erick Fedde,Chicago White Sox,6,41.0,3.95,0.1471,0.0824,8.04,6.21,5.59
Jaden Hill,Colorado Rockies,0,13.7,3.95,0.2273,0.1364,9.05,3.82,4.15
Colin Rea,Chicago Cubs,6,41.0,3.95,0.2034,0.0678,9.09,3.56,3.78
Jeremiah Estrada,San Diego Padres,0,11.3,3.97,0.3556,0.1333,8.04,3.0,4.01
Jack Kochanowicz,Los Angeles Angels,8,45.3,3.97,0.15,0.115,7.85,4.06,4.11
Mick Abel,Minnesota Twins,3,20.3,3.98,0.2473,0.1075,9.12,2.75,3.74
Ryan Rolison,Chicago Cubs,0,9.0,4.0,0.2778,0.1111,8.53,3.65,4.16
Cade Cavalli,Washington Nationals,9,40.3,4.02,0.2316,0.0947,9.78,3.17,3.52
Bryan Woo,Seattle Mariners,9,47.0,4.02,0.2021,0.0426,7.91,3.77,3.88
Anthony Nunez,Baltimore Orioles,0,20.0,4.05,0.2588,0.0824,8.42,4.54,4.35
Cal Quantrill,Texas Rangers,0,13.3,4.05,0.1964,0.1071,8.64,3.77,4.14
Luis Severino,Athletics,9,48.7,4.07,0.2227,0.1374,8.41,4.41,4.38
Matthew Liberatore,St. Louis Cardinals,8,42.0,4.07,0.162,0.0894,9.24,5.33,5.01
Tomoyuki Sugano,Colorado Rockies,8,42.0,4.07,0.1387,0.0694,8.34,5.59,5.19
Steven Okert,Houston Astros,1,17.7,4.08,0.1644,0.0959,8.46,4.39,4.29
Dean Kremer,Baltimore Orioles,2,11.0,4.09,0.3721,0.0465,8.39,5.46,4.47
Connor Seabold,Detroit Tigers,0,11.0,4.09,0.22,0.1,8.99,5.09,4.4
Jack Perkins,Athletics,0,15.3,4.11,0.3134,0.0746,8.65,1.72,3.6
Justin Sterner,Athletics,0,19.7,4.12,0.2558,0.0814,8.92,3.91,4.14
