Name,Team,GS,IP,ERA,K%,BB%,H9,raw_fip,ERA_est
Logan VanWey,Houston Astros,0,3.0,0.0,0.5,0.0,8.51,1.5,4.11
Vince Velasquez,Chicago Cubs,0,2.3,0.0,0.125,0.0,8.61,2.24,4.17
Cameron Weston,Baltimore Orioles,0,1.0,0.0,0.3333,0.3333,8.65,4.1,4.25
Aroldis Chapman,Boston Red Sox,0,19.7,0.46,0.3377,0.1169,7.27,1.98,3.51
Louis Varland,Toronto Blue Jays,0,35.7,0.5,0.3358,0.073,7.32,1.5,2.62
Matt Brash,Seattle Mariners,0,16.7,0.54,0.2344,0.0938,7.56,2.92,3.88
Robert Suarez,Atlanta Braves,0,29.7,0.61,0.2252,0.045,7.3,2.36,3.32
Hunter Brown,Houston Astros,2,10.7,0.84,0.3953,0.1395,7.99,1.6,3.78
Alimber Santa,Houston Astros,0,10.0,0.9,0.2051,0.1282,7.78,3.0,4.04
Mason Miller,San Diego Padres,0,28.7,0.94,0.5091,0.1091,6.4,1.5,2.94
Shohei Ohtani,Los Angeles Dodgers,11,67.7,1.06,0.2786,0.0802,4.79,2.67,2.67
Dylan Lee,Atlanta Braves,0,31.0,1.16,0.3482,0.0446,6.35,1.5,2.83
Raisel Iglesias,Atlanta Braves,0,22.3,1.21,0.3059,0.0471,8.07,1.89,3.37
Dylan Dodd,Atlanta Braves,0,14.3,1.26,0.3148,0.0741,7.75,2.47,3.83
Rico Garcia,Baltimore Orioles,0,28.7,1.26,0.2981,0.0865,6.25,3.24,3.77
Kendry Rojas,Minnesota Twins,1,14.3,1.26,0.2295,0.1639,8.35,3.45,4.06
Bryce Miller,Seattle Mariners,4,27.0,1.33,0.2929,0.0505,7.24,2.47,3.45
Brian Fitzpatrick,Milwaukee Brewers,0,6.7,1.35,0.1667,0.1,8.87,2.95,4.11
Jonathan Pintaro,New York Mets,0,6.7,1.35,0.2273,0.0455,7.97,4.0,4.22
Brooks Raley,New York Mets,0,25.3,1.42,0.2804,0.1121,7.78,3.42,3.9
Jason Adam,San Diego Padres,0,24.0,1.5,0.17,0.08,8.43,4.43,4.32
Carl Edwards Jr.,New York Mets,0,6.0,1.5,0.44,0.16,8.37,3.6,4.19
Adam Macko,Toronto Blue Jays,1,12.0,1.5,0.25,0.0417,8.69,2.93,3.99
Jacob Misiorowski,Milwaukee Brewers,13,78.0,1.5,0.3841,0.0728,4.73,1.91,1.91
Cristopher Sánchez,Philadelphia Phillies,14,93.3,1.54,0.3013,0.048,7.81,1.85,1.85
Jakob Junis,Texas Rangers,1,28.7,1.57,0.1852,0.0463,7.0,2.54,3.43
Gordon Graceffo,St. Louis Cardinals,0,33.0,1.64,0.1382,0.0894,6.66,4.43,4.35
Yerry De los Santos,New York Yankees,0,5.3,1.69,0.2857,0.1429,8.62,4.98,4.31
Josh Ekness,Miami Marlins,0,5.3,1.69,0.2273,0.2273,8.32,4.04,4.23
Jacob Latz,Texas Rangers,1,32.0,1.69,0.2845,0.0603,6.06,2.51,3.32
Trent Thornton,Chicago Cubs,0,16.0,1.69,0.0968,0.1129,7.95,5.29,4.53
Erik Sabrowski,Cleveland Guardians,0,21.0,1.71,0.4699,0.1566,6.77,1.86,3.41
Ben Brown,Chicago Cubs,6,57.0,1.74,0.2636,0.0727,5.54,2.24,2.34
Joey Gerber,New York Mets,0,5.0,1.8,0.2857,0.0476,8.82,1.5,4.02
Paul Gervase,Los Angeles Dodgers,0,5.0,1.8,0.2381,0.0952,8.82,2.3,4.09
Colin Holderman,Cleveland Guardians,0,25.0,1.8,0.2979,0.0851,6.93,2.34,3.45
Grant Taylor,Chicago White Sox,4,34.7,1.82,0.3643,0.0643,7.77,1.5,2.66
Yuki Matsui,San Diego Padres,0,19.7,1.83,0.2763,0.1184,7.42,4.47,4.32
Fernando Cruz,New York Yankees,0,29.3,1.84,0.3083,0.125,7.35,3.2,3.74
Ryan Fernandez,St. Louis Cardinals,0,9.7,1.86,0.3953,0.1163,8.58,2.48,3.96
Tyler Phillips,Miami Marlins,3,48.3,1.86,0.1981,0.1159,7.56,3.49,3.64
Orlando Ribalta,Washington Nationals,0,19.3,1.86,0.1892,0.0946,7.61,3.41,3.98
Ethan Roberts,Chicago Cubs,0,19.3,1.86,0.1818,0.1039,8.06,3.88,4.13
Evan Sisk,Pittsburgh Pirates,0,29.0,1.86,0.3025,0.0924,7.85,2.62,3.46
Cam Schlittler,New York Yankees,14,82.0,1.87,0.2808,0.0442,6.26,2.11,2.11
Chase Silseth,Los Angeles Angels,0,23.7,1.9,0.233,0.1456,8.03,4.2,4.23
Sam Hentges,San Francisco Giants,0,9.3,1.93,0.234,0.2766,8.33,4.92,4.35
Daniel Lynch IV,Kansas City Royals,0,28.0,1.93,0.2544,0.0789,7.39,2.67,3.51
Brent Headrick,New York Yankees,0,32.0,1.97,0.2574,0.0956,8.46,2.95,3.55
Bryan Baker,Tampa Bay Rays,0,27.3,1.98,0.2752,0.1009,7.19,2.59,3.49
Jhoan Duran,Philadelphia Phillies,0,22.7,1.99,0.3864,0.0568,8.18,1.5,3.21
Sam Bachman,Los Angeles Angels,0,31.7,1.99,0.2677,0.1181,7.01,3.39,3.79
Kyle Finnegan,Detroit Tigers,0,31.3,2.01,0.1538,0.1615,7.95,4.67,4.47
Bradgley Rodriguez,San Diego Padres,2,31.3,2.01,0.2231,0.0769,8.1,2.62,3.4
DL Hall,Milwaukee Brewers,1,31.0,2.03,0.254,0.1905,6.35,3.88,4.06
Tyler Rogers,Toronto Blue Jays,0,31.0,2.03,0.1463,0.0813,7.55,2.91,3.56
Joe Mantiply,Toronto Blue Jays,0,17.7,2.04,0.2254,0.0563,8.61,2.88,3.85
Gabe Speier,Seattle Mariners,0,17.7,2.04,0.2267,0.08,8.46,3.44,4.01
José A. Ferrer,Seattle Mariners,0,30.0,2.1,0.197,0.053,9.35,3.23,3.74
Orion Kerkering,Philadelphia Phillies,0,25.7,2.1,0.2661,0.1009,7.89,3.26,3.83
Antonio Senzatela,Colorado Rockies,0,38.3,2.11,0.2148,0.0738,7.38,3.39,3.7
Chase Burns,Cincinnati Reds,13,75.7,2.14,0.2963,0.0774,6.19,3.23,3.23
Riley Martin,Chicago Cubs,1,8.3,2.16,0.3226,0.0645,8.33,2.98,4.07
Huascar Brazobán,New York Mets,6,33.0,2.18,0.197,0.1136,6.81,3.77,3.99
Cal Quantrill,Texas Rangers,0,24.7,2.19,0.17,0.09,8.03,3.59,3.98
Spencer Arrighetti,Houston Astros,10,57.0,2.21,0.2181,0.1276,5.99,4.08,4.09
Zack Wheeler,Philadelphia Phillies,9,56.7,2.22,0.2488,0.0563,5.89,3.58,3.62
Sam Aldegheri,Los Angeles Angels,1,12.0,2.25,0.1569,0.098,8.69,4.1,4.22
Jake Eder,Los Angeles Dodgers,0,4.0,2.25,0.0667,0.0667,8.66,3.35,4.19
Caleb Ferguson,Cincinnati Reds,0,8.0,2.25,0.2424,0.0606,8.53,1.85,3.93
Julian Fernández,Washington Nationals,0,4.0,2.25,0.1667,0.1111,8.66,6.35,4.39
Will Klein,Los Angeles Dodgers,1,28.0,2.25,0.2712,0.0847,8.59,2.46,3.41
Ryan Rolison,Chicago Cubs,0,24.0,2.25,0.25,0.125,7.98,4.23,4.24
Casey Mize,Detroit Tigers,9,47.7,2.27,0.2649,0.0649,6.91,2.41,2.79
Taylor Clarke,Arizona Diamondbacks,0,27.7,2.28,0.1321,0.0472,7.29,3.32,3.82
Sean Newcomb,Chicago White Sox,0,39.3,2.29,0.2293,0.0637,7.53,2.75,3.26
Wandy Peralta,San Diego Padres,0,31.3,2.3,0.1515,0.1136,8.55,4.7,4.48
Chris Sale,Atlanta Braves,13,78.3,2.3,0.2884,0.0627,7.12,2.82,2.82
Brad Lord,Washington Nationals,0,43.0,2.3,0.1955,0.067,7.44,3.8,3.93
John King,Miami Marlins,1,27.3,2.3,0.198,0.0792,6.29,4.38,4.31
Bryan Hudson,Chicago White Sox,3,31.0,2.32,0.2105,0.1053,8.3,2.94,3.57
Didier Fuentes,Atlanta Braves,1,27.0,2.33,0.2727,0.0818,7.84,2.58,3.5
Eduard Bazardo,Seattle Mariners,0,30.7,2.35,0.2016,0.0853,8.95,3.43,3.83
Jared Shuster,St. Louis Cardinals,0,7.7,2.35,0.0625,0.0938,8.58,3.75,4.19
Mason Black,Kansas City Royals,0,11.3,2.38,0.24,0.1,8.94,3.72,4.15
Yennier Cano,Baltimore Orioles,0,22.7,2.38,0.2118,0.0471,7.58,2.75,3.68
Joel Peguero,San Francisco Giants,0,11.3,2.38,0.1042,0.0833,8.64,3.81,4.17
Clay Holmes,New York Mets,9,52.7,2.39,0.2093,0.0837,7.08,3.22,3.34
Seth Halvorsen,Colorado Rockies,0,15.0,2.4,0.2059,0.1618,8.4,3.43,4.05
Luke Weaver,New York Mets,0,30.0,2.4,0.2269,0.0672,7.4,3.07,3.66
Davis Martin,Chicago White Sox,13,78.3,2.41,0.2524,0.0543,7.93,2.39,2.39
Ryan Thompson,Arizona Diamondbacks,0,22.3,2.42,0.1522,0.0761,8.37,4.09,4.19
Juan Morillo,Arizona Diamondbacks,0,26.0,2.42,0.3119,0.1009,7.54,2.49,3.49
Kevin Kelly,Tampa Bay Rays,0,29.7,2.43,0.2,0.0545,7.3,3.3,3.78
Nick Martinez,Tampa Bay Rays,13,77.7,2.43,0.1384,0.0409,8.92,3.55,3.55
Walbert Ureña,Los Angeles Angels,10,55.3,2.44,0.2273,0.1364,6.98,4.01,4.02
Gerrit Cole,New York Yankees,4,22.0,2.45,0.2022,0.0674,8.12,4.19,4.23
Chad Dallas,Toronto Blue Jays,0,3.7,2.45,0.1333,0.1333,8.56,3.65,4.21
Zach Eflin,Baltimore Orioles,1,3.7,2.45,0.4118,0.1176,8.86,4.47,4.26
Cade Horton,Chicago Cubs,2,7.3,2.45,0.1538,0.0769,8.32,4.6,4.29
Gage Jump,Athletics,3,18.3,2.45,0.1781,0.0685,8.36,2.83,3.82
Tanner Scott,Los Angeles Dodgers,0,29.0,2.48,0.3241,0.0278,7.4,2.79,3.54
Bryan King,Houston Astros,0,28.7,2.51,0.1789,0.0894,8.5,3.49,3.88
Eduardo Rodriguez,Arizona Diamondbacks,13,78.7,2.52,0.1776,0.0841,7.55,3.84,3.84
Ryan Helsley,Baltimore Orioles,0,10.7,2.53,0.3261,0.1522,8.29,2.26,3.9
Matt Gage,San Francisco Giants,0,24.0,2.63,0.1863,0.1275,7.98,4.77,4.46
Tyler Samaniego,Boston Red Sox,1,20.3,2.66,0.1889,0.0889,9.12,3.54,4.01
Bryce Elder,Atlanta Braves,14,84.7,2.66,0.2076,0.0731,6.8,3.46,3.46
John Schreiber,Kansas City Royals,0,27.0,2.67,0.1651,0.1009,7.99,5.03,4.6
Cade Smith,Cleveland Guardians,0,30.3,2.67,0.3833,0.0417,8.4,1.5,2.86
Yoshinobu Yamamoto,Los Angeles Dodgers,12,77.3,2.68,0.2466,0.0507,6.52,3.42,3.42
Parker Messick,Cleveland Guardians,14,80.7,2.68,0.2562,0.0781,7.03,3.32,3.32
Garrett Acton,Minnesota Twins,0,6.7,2.7,0.3214,0.1071,8.42,2.2,4.02
Tarik Skubal,Detroit Tigers,7,43.3,2.7,0.2711,0.0361,7.69,2.11,2.7
Payton Tolle,Boston Red Sox,9,53.3,2.7,0.2512,0.0651,7.28,2.71,2.88
Austin Warren,New York Mets,2,23.3,2.7,0.2449,0.1122,8.08,3.7,4.04
Drew Rasmussen,Tampa Bay Rays,13,73.0,2.71,0.273,0.0461,6.29,3.03,3.03
Kyle Harrison,Milwaukee Brewers,12,59.7,2.72,0.313,0.0732,7.7,3.1,3.11
Tyler Glasnow,Los Angeles Dodgers,7,39.7,2.72,0.3311,0.0878,5.98,3.25,3.59
Chad Patrick,Milwaukee Brewers,6,52.7,2.73,0.1925,0.0986,7.68,3.73,3.79
Emerson Hancock,Seattle Mariners,13,75.7,2.74,0.25,0.0582,6.54,3.72,3.72
Logan Henderson,Milwaukee Brewers,5,23.0,2.74,0.3333,0.0667,8.13,2.41,3.54
Grant Anderson,Milwaukee Brewers,0,29.3,2.76,0.211,0.0917,7.35,3.89,4.07
Jacob Webb,Chicago Cubs,0,29.3,2.76,0.2778,0.0794,8.85,3.51,3.89
Braydon Fisher,Toronto Blue Jays,4,35.7,2.78,0.2754,0.1014,7.02,3.41,3.75
Hogan Harris,Athletics,0,32.3,2.78,0.2517,0.1565,8.11,3.94,4.08
Kevin Ginkel,Arizona Diamondbacks,0,25.7,2.81,0.2941,0.0588,8.19,2.48,3.49
Troy Melton,Detroit Tigers,4,25.7,2.81,0.1373,0.0588,8.04,5.36,4.73
Alex Vesia,Los Angeles Dodgers,0,22.3,2.82,0.3407,0.1319,7.17,1.94,3.39
Brant Hurter,Detroit Tigers,0,25.3,2.84,0.1782,0.1188,7.33,3.73,4.03
Paul Skenes,Pittsburgh Pirates,14,76.0,2.84,0.2937,0.0495,6.63,2.54,2.54
Max Meyer,Miami Marlins,14,79.0,2.85,0.2646,0.0892,6.49,3.37,3.37
Shane McClanahan,Tampa Bay Rays,12,60.0,2.85,0.2389,0.085,6.75,2.93,2.93
Aaron Ashby,Milwaukee Brewers,1,41.0,2.85,0.3164,0.113,8.34,2.93,3.35
Anthony Bender,Miami Marlins,0,28.3,2.86,0.3009,0.0885,6.89,2.43,3.39
Daniel Palencia,Chicago Cubs,0,15.7,2.87,0.2388,0.0746,9.05,3.68,4.1
Sam Moll,Cincinnati Reds,0,28.0,2.89,0.2562,0.1157,7.69,4.21,4.23
Dylan Cease,Toronto Blue Jays,12,68.0,2.91,0.3679,0.0964,6.88,2.35,2.35
Mitch Farris,Los Angeles Angels,0,24.7,2.92,0.2358,0.1038,8.93,5.05,4.58
Jack Dreyer,Los Angeles Dodgers,0,27.7,2.93,0.2778,0.0556,7.74,3.57,3.94
George Soriano,St. Louis Cardinals,0,27.7,2.93,0.2105,0.0877,7.89,4.44,4.34
Justin Wrobleski,Los Angeles Dodgers,11,73.3,2.95,0.1525,0.0542,7.49,3.67,3.67
Richard Lovelady,Washington Nationals,5,27.3,2.96,0.1875,0.1484,8.99,5.08,4.63
José Soriano,Los Angeles Angels,14,82.0,2.96,0.2551,0.1173,6.8,3.98,3.98
Paul Blackburn,New York Yankees,1,30.3,2.97,0.1654,0.0866,8.85,3.76,4.0
Lake Bachar,Miami Marlins,2,36.3,2.97,0.2847,0.0833,6.62,3.79,3.97
Michael McGreevy,St. Louis Cardinals,13,72.3,2.99,0.1719,0.0596,7.59,4.25,4.25
Carlos Carrasco,Atlanta Braves,0,9.0,3.0,0.1081,0.027,8.98,4.32,4.26
Tim Herrin,Cleveland Guardians,0,24.0,3.0,0.1963,0.1402,7.98,4.68,4.42
Jovani Morán,Boston Red Sox,3,33.0,3.0,0.2836,0.1119,6.96,4.22,4.24
Steven Okert,Houston Astros,1,30.0,3.0,0.2222,0.0855,7.1,3.87,4.06
Alan Rangel,Philadelphia Phillies,0,3.0,3.0,0.4167,0.0,8.81,1.5,4.11
Blade Tidwell,San Francisco Giants,0,12.0,3.0,0.2128,0.0638,8.54,3.52,4.1
Craig Yoho,Milwaukee Brewers,0,3.0,3.0,0.4167,0.1667,8.51,6.1,4.34
Martín Pérez,Atlanta Braves,9,56.7,3.02,0.2089,0.0889,6.49,3.98,4.0
Luis Medina,Athletics,1,29.7,3.03,0.256,0.096,8.5,3.57,3.92
Brandon Young,Baltimore Orioles,10,56.3,3.04,0.1757,0.0795,8.19,4.06,4.07
Garrett Whitlock,Boston Red Sox,0,20.7,3.05,0.3059,0.0706,8.32,2.71,3.72
Joe Ryan,Minnesota Twins,14,76.3,3.07,0.2727,0.0519,7.07,2.92,2.92
Enyel De Los Santos,Houston Astros,0,29.3,3.07,0.2393,0.0598,7.8,2.79,3.54
Brandyn Garcia,Arizona Diamondbacks,0,14.7,3.07,0.2321,0.0714,8.15,2.76,3.89
Casey Legumina,Tampa Bay Rays,0,29.3,3.07,0.1803,0.0492,9.15,3.41,3.84
Brock Burke,Cincinnati Reds,0,32.0,3.09,0.2174,0.1449,7.71,4.41,4.34
Christian Scott,New York Mets,9,40.7,3.1,0.264,0.1067,8.24,3.84,3.97
Shane Drohan,Milwaukee Brewers,3,37.7,3.11,0.2403,0.0714,7.93,2.7,3.28
Stephen Kolek,Kansas City Royals,7,43.0,3.14,0.1744,0.0523,8.04,3.92,4.01
J.T. Ginn,Athletics,12,71.3,3.15,0.2241,0.1034,6.56,4.17,4.17
Trey Yesavage,Toronto Blue Jays,8,42.7,3.16,0.2543,0.1098,7.19,3.05,3.4
Carter Baumler,Texas Rangers,0,5.7,3.18,0.2222,0.2222,8.57,6.98,4.51
JT Brubaker,San Francisco Giants,0,34.0,3.18,0.1773,0.1206,8.01,3.9,4.05
Tyler Kinley,Atlanta Braves,0,28.3,3.18,0.2605,0.084,8.24,4.37,4.31
Burch Smith,Detroit Tigers,1,17.0,3.18,0.274,0.0959,9.01,3.51,4.04
Jacob deGrom,Texas Rangers,13,70.7,3.18,0.2979,0.0532,7.0,3.75,3.75
Ranger Suarez,Boston Red Sox,12,65.0,3.18,0.2395,0.0722,7.62,2.93,2.93
Carlos Rodón,New York Yankees,6,31.0,3.19,0.2636,0.1473,6.95,3.68,3.96
Justin Sterner,Athletics,0,31.0,3.19,0.2339,0.0565,8.0,3.59,3.91
Sonny Gray,Boston Red Sox,11,56.3,3.2,0.1888,0.0687,8.64,3.94,3.96
Max Fried,New York Yankees,10,61.7,3.21,0.2083,0.0792,6.28,2.71,2.71
Tyler Alexander,Texas Rangers,1,28.0,3.21,0.1803,0.0656,9.34,3.53,3.91
Tejay Antone,Cincinnati Reds,0,14.0,3.21,0.2333,0.0667,8.55,3.1,3.98
Keaton Winn,San Francisco Giants,0,30.7,3.23,0.2185,0.0756,7.45,3.23,3.73
Jonathan Loáisiga,Arizona Diamondbacks,0,25.0,3.24,0.1553,0.068,8.73,3.3,3.85
Pierce Johnson,Cincinnati Reds,0,22.0,3.27,0.2174,0.087,8.42,4.15,4.21
Braxton Ashcraft,Pittsburgh Pirates,13,79.7,3.28,0.2671,0.0528,7.79,3.11,3.11
PJ Poulin,Washington Nationals,7,24.7,3.28,0.1604,0.1509,8.18,5.9,4.93
Michael Soroka,Arizona Diamondbacks,13,74.0,3.28,0.2353,0.0556,8.27,3.06,3.06
Brenan Hanifee,Detroit Tigers,2,13.7,3.29,0.1017,0.0678,9.05,5.22,4.47
Michael Petersen,Miami Marlins,0,27.3,3.29,0.2743,0.115,7.49,2.96,3.66
Connelly Early,Boston Red Sox,13,71.0,3.3,0.23,0.09,7.61,4.75,4.75
Zack Kelly,Boston Red Sox,0,16.3,3.31,0.1972,0.0986,8.5,3.65,4.09
Shawn Armstrong,Cleveland Guardians,0,19.0,3.32,0.2564,0.1282,7.96,4.1,4.2
Gavin Williams,Cleveland Guardians,14,86.7,3.32,0.287,0.0812,6.96,3.81,3.81
Paul Sewald,Arizona Diamondbacks,0,24.3,3.33,0.2935,0.0652,7.03,3.88,4.1
Graham Ashcraft,Cincinnati Reds,0,27.0,3.33,0.2936,0.1468,7.39,3.47,3.9
Caleb Kilian,San Francisco Giants,0,29.7,3.34,0.2581,0.121,7.45,4.75,4.5
Franco Aleman,Cleveland Guardians,0,2.7,3.38,0.1,0.1,8.86,8.35,4.43
Jack Anderson,Boston Red Sox,0,8.0,3.38,0.1875,0.0625,8.83,3.98,4.21
Robert Garcia,Texas Rangers,0,8.0,3.38,0.1765,0.2059,8.38,4.23,4.25
Peyton Gray,Texas Rangers,0,21.3,3.38,0.2234,0.0745,8.52,3.48,3.97
Brad Keller,Philadelphia Phillies,0,29.3,3.38,0.2439,0.0813,8.4,4.06,4.16
Gregory Soto,Pittsburgh Pirates,0,29.3,3.38,0.2931,0.1034,6.75,3.1,3.69
Tyler Uberstine,Boston Red Sox,0,2.7,3.38,0.1818,0.0909,8.86,7.6,4.4
Spencer Miles,Toronto Blue Jays,2,42.3,3.4,0.2398,0.076,7.39,3.31,3.59
Will Warren,New York Yankees,13,68.7,3.41,0.2577,0.0722,8.13,3.25,3.25
Tim Mayza,Philadelphia Phillies,1,29.0,3.41,0.2348,0.0609,7.85,3.86,4.06
Kody Funderburk,Minnesota Twins,0,18.3,3.44,0.122,0.1951,7.76,5.67,4.68
Michael King,San Diego Padres,14,80.7,3.46,0.2209,0.0982,6.81,4.3,4.3
Foster Griffin,Washington Nationals,14,78.0,3.46,0.2305,0.0654,7.38,4.74,4.74
Ryan Yarbrough,New York Yankees,0,23.3,3.47,0.1837,0.102,7.78,3.66,4.02
Peter Lambert,Houston Astros,10,57.0,3.47,0.2227,0.105,7.04,3.91,3.93
Jeremiah Estrada,San Diego Padres,0,20.7,3.48,0.2805,0.122,7.72,3.59,4.02
JoJo Romero,St. Louis Cardinals,0,31.0,3.48,0.2385,0.0846,8.15,4.13,4.19
Chase Shugart,Philadelphia Phillies,0,20.7,3.48,0.2738,0.0952,8.02,4.36,4.29
Ty Madden,Detroit Tigers,1,18.0,3.5,0.2667,0.0667,8.41,3.32,3.97
Cooper Criswell,Seattle Mariners,0,30.7,3.52,0.1901,0.0661,8.5,3.75,4.0
Tommy Nance,Toronto Blue Jays,0,23.0,3.52,0.2796,0.086,8.28,2.45,3.56
Blake Treinen,Los Angeles Dodgers,0,20.3,3.54,0.2472,0.1124,8.52,3.84,4.11
Tyler Wells,Baltimore Orioles,0,33.0,3.55,0.2424,0.0606,8.16,3.56,3.87
Edgardo Henriquez,Los Angeles Dodgers,0,25.3,3.55,0.25,0.0865,7.78,2.98,3.72
Kumar Rocker,Texas Rangers,12,65.7,3.56,0.1844,0.0993,8.22,4.08,4.08
Calvin Faucher,Miami Marlins,0,27.7,3.58,0.254,0.1746,8.19,3.17,3.75
Michael Wacha,Kansas City Royals,14,88.0,3.58,0.1938,0.0758,7.67,4.03,4.03
Seranthony Domínguez,Chicago White Sox,0,25.0,3.6,0.2762,0.1238,7.38,5.18,4.64
Kevin Gausman,Toronto Blue Jays,14,80.0,3.6,0.2431,0.0431,8.21,3.15,3.15
Gregory Santos,San Francisco Giants,0,5.0,3.6,0.0455,0.1364,8.82,4.5,4.27
Jonah Tong,New York Mets,0,10.0,3.6,0.1489,0.1489,8.53,5.1,4.39
Brandon Woodruff,Milwaukee Brewers,6,30.0,3.6,0.2066,0.0579,8.0,3.97,4.11
Keider Montero,Detroit Tigers,13,72.3,3.61,0.1667,0.059,6.97,4.0,4.0
Logan Gilbert,Seattle Mariners,14,79.7,3.62,0.2555,0.0592,7.57,4.03,4.03
Hunter Dobbins,St. Louis Cardinals,2,17.3,3.63,0.2603,0.0959,8.81,4.37,4.28
Randy Vásquez,San Diego Padres,13,69.3,3.63,0.1821,0.0687,9.09,4.44,4.44
Riley O'Brien,St. Louis Cardinals,0,29.3,3.68,0.252,0.0569,8.55,2.66,3.47
Zach Pop,Philadelphia Phillies,1,7.3,3.68,0.1935,0.0968,8.47,3.1,4.11
Andrew Alvarez,Washington Nationals,2,24.3,3.7,0.2524,0.1068,8.83,3.39,3.9
Gavin Collyer,Texas Rangers,0,17.0,3.71,0.1974,0.1842,7.81,5.45,4.59
Kai-Wei Teng,Houston Astros,7,51.0,3.71,0.2279,0.1116,7.47,4.36,4.34
Clayton Beeter,Washington Nationals,0,19.3,3.72,0.2262,0.1548,7.76,4.81,4.43
Drew Anderson,Detroit Tigers,1,42.7,3.8,0.2889,0.0944,7.94,3.76,3.9
Abner Uribe,Milwaukee Brewers,0,23.7,3.8,0.25,0.1,8.18,3.36,3.9
