Name,Team,GS,IP,ERA,K%,BB%,H9,raw_fip,ERA_est
Robert Suarez,Atlanta Braves,0,26.7,0.68,0.24,0.05,7.44,2.34,3.4
Rico Garcia,Baltimore Orioles,0,26.3,0.68,0.3226,0.0968,5.99,2.33,3.41
Mason Miller,San Diego Padres,0,25.0,0.72,0.5104,0.1146,6.63,1.5,3.1
Brandyn Garcia,Arizona Diamondbacks,0,12.0,0.75,0.2558,0.0465,8.24,2.26,3.85
Shohei Ohtani,Los Angeles Dodgers,9,55.0,0.82,0.2864,0.0798,4.93,2.49,2.64
Hunter Brown,Houston Astros,2,10.7,0.84,0.3953,0.1395,7.99,1.59,3.78
Raisel Iglesias,Atlanta Braves,0,18.7,0.96,0.3099,0.0423,8.16,1.5,3.39
Wilber Dotel,Pittsburgh Pirates,0,16.7,1.08,0.2787,0.082,7.41,2.73,3.83
Spencer Arrighetti,Houston Astros,9,50.3,1.25,0.218,0.1232,5.92,3.81,3.88
Bryan Hudson,Chicago White Sox,3,28.7,1.26,0.2373,0.0847,8.05,2.5,3.41
Dylan Lee,Atlanta Braves,0,28.7,1.26,0.3365,0.0385,6.7,1.52,2.95
Kendry Rojas,Minnesota Twins,1,14.3,1.26,0.2295,0.1639,8.35,3.44,4.06
Antonio Senzatela,Colorado Rockies,0,34.7,1.3,0.2,0.0769,6.87,3.29,3.7
Austin Warren,New York Mets,1,20.3,1.33,0.2651,0.1084,7.92,3.04,3.84
Jhoan Duran,Philadelphia Phillies,0,19.7,1.37,0.4189,0.0676,7.72,1.5,3.35
Evan Sisk,Pittsburgh Pirates,0,25.0,1.44,0.303,0.0909,7.68,2.65,3.58
Cristopher Sánchez,Philadelphia Phillies,13,86.3,1.46,0.2951,0.0487,8.03,1.78,1.78
Carl Edwards Jr.,New York Mets,0,6.0,1.5,0.44,0.16,8.37,3.59,4.18
Jonathan Hernández,Los Angeles Dodgers,0,6.0,1.5,0.2381,0.0476,8.07,4.09,4.23
Brooks Raley,New York Mets,0,23.3,1.54,0.27,0.11,8.08,3.56,3.98
Kyle Harrison,Milwaukee Brewers,11,57.3,1.57,0.3188,0.0699,6.84,2.45,2.53
Bradgley Rodriguez,San Diego Padres,2,28.7,1.57,0.2222,0.0769,7.9,2.22,3.28
Brian Fitzpatrick,Milwaukee Brewers,0,5.7,1.59,0.1481,0.1111,9.02,3.27,4.16
José A. Ferrer,Seattle Mariners,0,27.7,1.63,0.2051,0.0256,9.24,2.48,3.43
Tyler Phillips,Miami Marlins,2,38.7,1.63,0.2,0.1152,7.63,3.27,3.62
Jacob Misiorowski,Milwaukee Brewers,12,71.0,1.65,0.3956,0.0696,4.69,1.84,1.84
Orlando Ribalta,Washington Nationals,0,16.3,1.65,0.2031,0.0938,7.9,2.6,3.8
Yerry De los Santos,New York Yankees,0,5.3,1.69,0.2857,0.1429,8.62,4.97,4.31
Dylan Dodd,Atlanta Braves,0,10.7,1.69,0.3,0.025,8.29,2.34,3.91
Josh Ekness,Miami Marlins,0,5.3,1.69,0.2273,0.2273,8.32,4.03,4.23
Jakob Junis,Texas Rangers,1,26.7,1.69,0.1667,0.049,7.29,2.6,3.52
Ethan Roberts,Chicago Cubs,0,16.0,1.69,0.1967,0.1148,7.8,3.28,3.99
Jason Adam,San Diego Padres,0,21.0,1.71,0.1494,0.0575,8.57,4.57,4.36
Bryce Miller,Seattle Mariners,3,21.0,1.71,0.2532,0.038,7.97,2.85,3.76
Erik Sabrowski,Cleveland Guardians,0,21.0,1.71,0.4699,0.1566,6.77,1.85,3.41
Troy Melton,Detroit Tigers,3,20.7,1.74,0.1139,0.0759,7.57,3.72,4.07
Chase Silseth,Los Angeles Angels,0,20.7,1.74,0.2222,0.1444,8.17,3.82,4.1
Gordon Graceffo,St. Louis Cardinals,0,30.7,1.76,0.1304,0.0957,6.7,4.66,4.46
Will Klein,Los Angeles Dodgers,1,25.3,1.78,0.2524,0.0777,8.23,2.1,3.34
Taylor Clarke,Arizona Diamondbacks,0,25.0,1.8,0.129,0.0323,7.23,3.25,3.83
Paul Gervase,Los Angeles Dodgers,0,5.0,1.8,0.2381,0.0952,8.82,2.29,4.09
Ryan Fernandez,St. Louis Cardinals,0,9.7,1.86,0.3953,0.1163,8.58,2.47,3.96
Brent Headrick,New York Yankees,0,28.7,1.88,0.2683,0.0894,8.65,2.85,3.58
Cam Schlittler,New York Yankees,13,76.3,1.89,0.2847,0.0441,6.25,2.12,2.12
Daniel Lynch IV,Kansas City Royals,0,23.7,1.9,0.2784,0.0825,7.58,2.63,3.61
Gregory Soto,Pittsburgh Pirates,0,28.3,1.91,0.3178,0.1028,6.14,2.53,3.44
Ben Brown,Chicago Cubs,5,51.7,1.92,0.2637,0.0746,6.17,2.22,2.5
Kyle Finnegan,Detroit Tigers,0,28.0,1.93,0.1368,0.1624,8.29,4.91,4.56
Trent Thornton,Chicago Cubs,0,13.7,1.98,0.1176,0.0784,8.0,4.99,4.42
Grant Taylor,Chicago White Sox,4,31.7,1.99,0.3643,0.0698,7.91,1.5,2.8
Gerrit Cole,New York Yankees,3,18.0,2.0,0.2059,0.0588,7.96,4.37,4.29
Jacob Latz,Texas Rangers,1,27.0,2.0,0.2653,0.051,6.49,2.68,3.55
Colin Holderman,Cleveland Guardians,0,22.3,2.01,0.3059,0.0706,7.32,2.15,3.47
Chris Sale,Atlanta Braves,11,67.0,2.01,0.3019,0.0642,6.18,2.9,2.9
Joe Mantiply,Toronto Blue Jays,0,17.7,2.04,0.2254,0.0563,8.61,2.86,3.84
Chase Burns,Cincinnati Reds,12,70.3,2.05,0.2967,0.0769,5.89,3.35,3.35
Mason Black,Kansas City Royals,0,8.7,2.08,0.2368,0.0789,9.03,3.55,4.15
Fernando Cruz,New York Yankees,0,26.0,2.08,0.3056,0.1296,7.69,3.4,3.88
Adam Macko,Toronto Blue Jays,1,8.7,2.08,0.1667,0.0,9.03,3.55,4.15
Tanner Scott,Los Angeles Dodgers,0,25.7,2.1,0.3085,0.0319,7.29,2.7,3.59
Bryan Baker,Tampa Bay Rays,0,25.3,2.13,0.2843,0.1078,7.33,2.62,3.56
Daniel Palencia,Chicago Cubs,0,12.7,2.13,0.2453,0.0755,8.89,4.04,4.21
Riley Martin,Chicago Cubs,1,8.3,2.16,0.3226,0.0645,8.33,2.97,4.07
Aaron Ashby,Milwaukee Brewers,1,37.3,2.17,0.3291,0.1139,7.97,2.18,2.96
Trey Yesavage,Toronto Blue Jays,7,37.0,2.19,0.2617,0.1141,7.27,2.44,3.14
DL Hall,Milwaukee Brewers,1,28.7,2.2,0.2627,0.2034,6.55,4.0,4.13
Parker Messick,Cleveland Guardians,12,69.3,2.21,0.2721,0.0772,6.88,3.03,3.03
Alex Vesia,Los Angeles Dodgers,0,20.3,2.21,0.35,0.125,7.17,1.81,3.42
Sam Bachman,Los Angeles Angels,0,28.3,2.22,0.2544,0.1228,7.19,3.55,3.92
Eduardo Rodriguez,Arizona Diamondbacks,12,72.3,2.24,0.1757,0.0878,7.47,3.63,3.63
Eduard Bazardo,Seattle Mariners,0,28.0,2.25,0.2119,0.0847,8.89,3.41,3.86
Jake Eder,Los Angeles Dodgers,0,4.0,2.25,0.0667,0.0667,8.66,3.34,4.19
Julian Fernández,Washington Nationals,0,4.0,2.25,0.1667,0.1111,8.66,6.34,4.39
Sam Hentges,San Francisco Giants,0,8.0,2.25,0.2368,0.2632,8.23,4.59,4.3
Casey Mize,Detroit Tigers,9,47.7,2.27,0.2649,0.0649,6.91,2.4,2.78
Zack Wheeler,Philadelphia Phillies,7,43.7,2.27,0.2439,0.0549,6.6,3.43,3.66
Payton Tolle,Boston Red Sox,8,47.3,2.28,0.2727,0.0695,6.81,2.65,2.99
Nick Martinez,Tampa Bay Rays,12,70.7,2.29,0.1443,0.0447,9.04,3.64,3.64
Chase Shugart,Philadelphia Phillies,0,19.3,2.33,0.2667,0.0533,8.06,4.13,4.21
Hoby Milner,Chicago Cubs,0,27.0,2.33,0.1215,0.0561,7.84,3.98,4.13
Huascar Brazobán,New York Mets,5,30.7,2.35,0.1935,0.1048,7.15,3.74,3.99
Jared Shuster,St. Louis Cardinals,0,7.7,2.35,0.0625,0.0938,8.58,3.74,4.19
John King,Miami Marlins,1,26.7,2.36,0.202,0.0808,6.39,4.29,4.27
Tyler Rogers,Toronto Blue Jays,0,26.7,2.36,0.1468,0.0826,8.04,2.9,3.65
Joel Peguero,San Francisco Giants,0,11.3,2.38,0.1042,0.0833,8.64,3.8,4.16
Clay Holmes,New York Mets,9,52.7,2.39,0.2093,0.0837,7.08,3.21,3.33
Sam Moll,Cincinnati Reds,0,26.3,2.39,0.2569,0.1193,7.19,3.89,4.09
Braydon Fisher,Toronto Blue Jays,3,33.7,2.41,0.2698,0.0952,6.71,3.09,3.6
Kyle Hurt,Los Angeles Dodgers,0,18.7,2.41,0.3014,0.0959,7.71,2.72,3.77
Orion Kerkering,Philadelphia Phillies,0,22.3,2.42,0.2526,0.0947,8.07,3.45,3.95
Walbert Ureña,Los Angeles Angels,8,44.3,2.44,0.2113,0.1289,7.7,3.95,4.03
Sam Aldegheri,Los Angeles Angels,1,11.0,2.45,0.1458,0.1042,8.69,4.36,4.27
Carlos Carrasco,Atlanta Braves,0,7.3,2.45,0.1379,0.0,8.62,4.18,4.24
Zach Eflin,Baltimore Orioles,1,3.7,2.45,0.4118,0.1176,8.86,4.45,4.26
Cade Horton,Chicago Cubs,2,7.3,2.45,0.1538,0.0769,8.32,4.59,4.29
Shane McClanahan,Tampa Bay Rays,11,55.0,2.45,0.2387,0.0856,6.28,2.73,2.85
Mike Paredes,Minnesota Twins,0,3.7,2.45,0.1765,0.1765,8.56,3.91,4.23
Gabe Speier,Seattle Mariners,0,14.7,2.45,0.25,0.0781,8.75,3.23,4.0
Keaton Winn,San Francisco Giants,0,25.7,2.45,0.2268,0.0825,7.29,2.82,3.64
Chad Patrick,Milwaukee Brewers,6,47.0,2.49,0.1842,0.1,7.61,3.37,3.56
Cal Quantrill,Texas Rangers,0,21.7,2.49,0.1591,0.0909,8.32,3.64,4.03
Sean Newcomb,Chicago White Sox,0,36.0,2.5,0.2238,0.0629,7.72,2.84,3.4
Juan Morillo,Arizona Diamondbacks,0,25.0,2.52,0.3048,0.0952,7.68,2.49,3.52
Ryan Helsley,Baltimore Orioles,0,10.7,2.53,0.3261,0.1522,8.29,2.25,3.89
Jacob Webb,Chicago Cubs,0,24.7,2.55,0.2925,0.0849,8.78,3.25,3.84
Hogan Harris,Athletics,0,28.0,2.57,0.2385,0.1692,7.99,4.38,4.31
Kai-Wei Teng,Houston Astros,5,42.0,2.57,0.2575,0.1138,6.69,4.09,4.14
Brad Lord,Washington Nationals,0,38.3,2.58,0.2075,0.0629,7.68,3.82,3.98
Grant Anderson,Milwaukee Brewers,0,24.3,2.59,0.2022,0.0899,7.63,4.2,4.23
Wandy Peralta,San Diego Padres,0,27.7,2.6,0.1624,0.1111,8.64,4.75,4.48
Cade Smith,Cleveland Guardians,0,27.7,2.6,0.3784,0.045,8.49,1.5,2.98
Davis Martin,Chicago White Sox,12,72.3,2.61,0.2535,0.059,7.84,2.44,2.44
Matt Gage,San Francisco Giants,0,24.0,2.63,0.1863,0.1275,7.98,4.76,4.45
Bryce Elder,Atlanta Braves,13,78.7,2.63,0.2094,0.0719,7.09,3.33,3.33
Tyler Samaniego,Boston Red Sox,1,20.3,2.66,0.1889,0.0889,9.12,3.53,4.01
Kevin Kelly,Tampa Bay Rays,0,27.0,2.67,0.1939,0.051,7.39,3.31,3.83
Luke Weaver,New York Mets,0,27.0,2.67,0.25,0.0741,7.69,3.05,3.71
Garrett Acton,Minnesota Twins,0,6.7,2.7,0.3214,0.1071,8.42,2.19,4.02
JT Brubaker,San Francisco Giants,0,30.0,2.7,0.1774,0.121,8.0,3.56,3.9
John Schreiber,Kansas City Royals,0,23.3,2.7,0.1443,0.1134,8.38,5.11,4.58
Tarik Skubal,Detroit Tigers,7,43.3,2.7,0.2711,0.0361,7.69,2.1,2.7
Tyler Glasnow,Los Angeles Dodgers,7,39.7,2.72,0.3311,0.0878,5.98,3.24,3.58
José Soriano,Los Angeles Angels,13,76.0,2.72,0.2707,0.121,6.39,3.67,3.67
Logan Henderson,Milwaukee Brewers,5,23.0,2.74,0.3333,0.0667,8.13,2.4,3.54
Yennier Cano,Baltimore Orioles,0,19.7,2.75,0.2133,0.0533,7.87,2.89,3.8
Ryan Thompson,Arizona Diamondbacks,0,19.7,2.75,0.1481,0.0864,8.32,4.41,4.3
Cooper Criswell,Seattle Mariners,0,29.3,2.76,0.2054,0.0625,8.1,3.67,3.97
Braxton Ashcraft,Pittsburgh Pirates,12,74.7,2.77,0.2727,0.0572,7.23,3.02,3.02
Jack Dreyer,Los Angeles Dodgers,0,22.7,2.78,0.2697,0.0674,8.03,3.05,3.8
Didier Fuentes,Atlanta Braves,1,22.7,2.78,0.2872,0.0957,7.88,2.74,3.68
Martín Pérez,Atlanta Braves,8,51.7,2.79,0.2049,0.0878,6.77,4.14,4.15
Emerson Hancock,Seattle Mariners,12,70.7,2.8,0.2583,0.0554,6.62,3.71,3.71
Max Meyer,Miami Marlins,13,73.7,2.81,0.2691,0.0897,6.11,3.04,3.04
Codi Heuer,Cleveland Guardians,0,6.3,2.84,0.1379,0.069,8.92,3.25,4.14
Brant Hurter,Detroit Tigers,0,25.3,2.84,0.1782,0.1188,7.33,3.72,4.03
Bryan King,Houston Astros,0,25.3,2.84,0.1727,0.0909,8.53,3.64,3.99
Caleb Thielbar,Chicago Cubs,0,12.7,2.84,0.2679,0.1429,8.29,4.67,4.34
Yoshinobu Yamamoto,Los Angeles Dodgers,11,69.3,2.86,0.2556,0.0556,7.01,3.57,3.57
J.T. Ginn,Athletics,10,59.7,2.87,0.2158,0.1079,6.35,4.11,4.11
Shane Drohan,Milwaukee Brewers,2,31.3,2.87,0.2538,0.0769,8.1,2.77,3.48
Justin Wrobleski,Los Angeles Dodgers,9,62.7,2.87,0.16,0.056,7.04,3.41,3.41
Luis Medina,Athletics,1,25.0,2.88,0.2571,0.1048,7.98,3.41,3.9
Ryan Rolison,Chicago Cubs,0,18.7,2.89,0.2078,0.1299,8.46,5.07,4.51
Seth Halvorsen,Colorado Rockies,0,12.3,2.92,0.2321,0.1429,8.64,2.93,3.98
George Soriano,St. Louis Cardinals,0,24.7,2.92,0.2178,0.099,7.73,4.23,4.24
Kevin Ginkel,Arizona Diamondbacks,0,24.3,2.96,0.3021,0.0625,8.08,2.52,3.55
JoJo Romero,St. Louis Cardinals,0,27.3,2.96,0.2301,0.0885,8.09,3.93,4.11
Christian Scott,New York Mets,7,30.3,2.97,0.2815,0.1185,8.25,3.09,3.66
Michael McGreevy,St. Louis Cardinals,12,66.3,2.98,0.1679,0.0649,7.6,4.1,4.1
Scott Barlow,Athletics,0,27.0,3.0,0.2018,0.1316,6.79,5.05,4.61
Alan Rangel,Philadelphia Phillies,0,3.0,3.0,0.4167,0.0,8.81,1.5,4.11
Blade Tidwell,San Francisco Giants,0,12.0,3.0,0.2128,0.0638,8.54,3.51,4.1
Blake Treinen,Los Angeles Dodgers,0,18.0,3.0,0.2338,0.0909,8.56,3.87,4.14
Paul Skenes,Pittsburgh Pirates,13,68.3,3.03,0.29,0.0483,6.32,2.7,2.7
Mitch Farris,Los Angeles Angels,0,23.7,3.04,0.2136,0.1068,9.08,5.37,4.69
Joel Kuhnel,Athletics,0,23.7,3.04,0.1327,0.0612,8.63,4.11,4.19
Dylan Cease,Toronto Blue Jays,11,62.0,3.05,0.3566,0.1008,7.11,2.57,2.57
Tim Herrin,Cleveland Guardians,0,20.7,3.05,0.1895,0.1474,8.32,4.3,4.27
Connor Seabold,Toronto Blue Jays,0,17.7,3.06,0.1948,0.0779,8.91,4.05,4.19
Sonny Gray,Boston Red Sox,10,50.0,3.06,0.199,0.068,8.37,3.51,3.63
Ty Madden,Detroit Tigers,1,14.7,3.07,0.2759,0.069,8.15,3.5,4.07
Tyler Alexander,Texas Rangers,1,26.0,3.12,0.1858,0.0708,9.19,3.63,3.98
Richard Lovelady,Washington Nationals,4,26.0,3.12,0.1885,0.1557,8.89,5.24,4.68
Coleman Crow,Milwaukee Brewers,3,14.3,3.14,0.1379,0.0517,8.35,3.72,4.12
Tyler Kinley,Atlanta Braves,0,25.7,3.16,0.2617,0.0841,8.19,4.1,4.19
Carter Baumler,Texas Rangers,0,5.7,3.18,0.2222,0.2222,8.57,6.97,4.51
Clayton Beeter,Washington Nationals,0,17.0,3.18,0.2432,0.1757,7.81,4.97,4.45
Michael King,San Diego Padres,12,68.0,3.18,0.2381,0.1062,6.35,3.83,3.83
Jonathan Loáisiga,Arizona Diamondbacks,0,22.7,3.18,0.1489,0.0638,8.78,3.36,3.91
Burch Smith,Detroit Tigers,1,17.0,3.18,0.274,0.0959,9.01,3.5,4.04
Jovani Morán,Boston Red Sox,3,31.0,3.19,0.2778,0.1111,7.1,4.38,4.32
Gavin Williams,Cleveland Guardians,13,81.7,3.2,0.2901,0.0772,6.94,3.53,3.53
Joe Ryan,Minnesota Twins,13,70.3,3.2,0.2801,0.0496,6.91,2.76,2.76
Garrett Whitlock,Boston Red Sox,0,19.7,3.2,0.3086,0.0741,8.32,2.79,3.77
Max Fried,New York Yankees,10,61.7,3.21,0.2083,0.0792,6.28,2.7,2.7
Will Warren,New York Yankees,12,64.3,3.22,0.2583,0.0701,8.11,3.26,3.26
Michael Wacha,Kansas City Royals,12,75.3,3.23,0.2152,0.0861,6.93,3.9,3.9
Connelly Early,Boston Red Sox,12,66.3,3.26,0.2274,0.083,7.46,4.61,4.61
Edgardo Henriquez,Los Angeles Dodgers,0,22.0,3.27,0.2111,0.1,7.82,3.45,3.96
Pierce Johnson,Cincinnati Reds,0,22.0,3.27,0.2174,0.087,8.42,4.14,4.21
PJ Poulin,Washington Nationals,7,24.7,3.28,0.1604,0.1509,8.18,5.89,4.92
Zack Kelly,Boston Red Sox,0,16.3,3.31,0.1972,0.0986,8.5,3.64,4.08
Randy Vásquez,San Diego Padres,12,65.3,3.31,0.1859,0.0669,8.54,4.32,4.32
Reynaldo López,Atlanta Braves,5,35.3,3.31,0.2053,0.106,8.27,4.99,4.68
Stephen Kolek,Kansas City Royals,6,38.0,3.32,0.1812,0.0537,7.58,4.09,4.15
Carlos Rodón,New York Yankees,4,19.0,3.32,0.2469,0.1605,7.81,3.88,4.13
Anthony Bender,Miami Marlins,0,24.3,3.33,0.268,0.0928,7.18,2.84,3.68
Paul Blackburn,New York Yankees,1,24.3,3.33,0.1538,0.1058,8.83,3.79,4.06
Enyel De Los Santos,Houston Astros,0,24.3,3.33,0.2449,0.051,8.23,2.27,3.45
Graham Ashcraft,Cincinnati Reds,0,27.0,3.33,0.2936,0.1468,7.39,3.46,3.9
Steven Okert,Houston Astros,1,27.0,3.33,0.215,0.0935,7.39,4.17,4.21
Brandon Young,Baltimore Orioles,8,43.0,3.35,0.1746,0.0899,8.79,4.32,4.3
Drew Rasmussen,Tampa Bay Rays,11,59.0,3.36,0.2331,0.0508,7.35,3.65,3.66
Kevin Gausman,Toronto Blue Jays,13,75.0,3.36,0.2426,0.0459,8.16,2.93,2.93
Franco Aleman,Cleveland Guardians,0,2.7,3.38,0.1,0.1,8.86,8.34,4.43
Jack Anderson,Boston Red Sox,0,8.0,3.38,0.1875,0.0625,8.83,3.97,4.21
Shawn Armstrong,Cleveland Guardians,0,16.0,3.38,0.2985,0.1194,8.25,3.9,4.16
Robert Garcia,Texas Rangers,0,8.0,3.38,0.1765,0.2059,8.38,4.22,4.25
Freddy Peralta,New York Mets,13,72.0,3.38,0.2395,0.0971,8.0,3.99,3.99
Ranger Suarez,Boston Red Sox,11,58.7,3.38,0.2395,0.0798,7.55,3.11,3.13
Tyler Uberstine,Boston Red Sox,0,2.7,3.38,0.1818,0.0909,8.86,7.59,4.4
Justin Sterner,Athletics,0,29.0,3.41,0.2222,0.0598,8.15,3.82,4.04
Jaden Hill,Colorado Rockies,0,21.0,3.43,0.2447,0.117,8.57,3.09,3.84
Tyler Davis,Chicago White Sox,0,18.3,3.44,0.2297,0.1216,7.46,3.42,4.0
Kody Funderburk,Minnesota Twins,0,18.3,3.44,0.122,0.1951,7.76,5.65,4.68
Bryan Woo,Seattle Mariners,12,70.7,3.44,0.2437,0.0502,6.88,2.95,2.95
Kyle Bradish,Baltimore Orioles,12,65.3,3.44,0.2313,0.1174,8.27,4.06,4.06
Lake Bachar,Miami Marlins,1,31.3,3.45,0.2778,0.0873,7.05,4.18,4.21
Spencer Miles,Toronto Blue Jays,2,36.3,3.47,0.2267,0.08,7.97,3.28,3.66
Michael Petersen,Miami Marlins,0,23.3,3.47,0.266,0.1064,7.78,2.79,3.68
Jacob deGrom,Texas Rangers,12,64.7,3.48,0.3012,0.0502,7.24,3.9,3.9
Jeremiah Estrada,San Diego Padres,0,20.7,3.48,0.2805,0.122,7.72,3.57,4.02
Ryan Yarbrough,New York Yankees,0,20.7,3.48,0.1839,0.092,8.02,3.62,4.03
Michael Soroka,Arizona Diamondbacks,12,67.0,3.49,0.2357,0.0536,8.73,2.94,2.94
Brock Burke,Cincinnati Reds,0,28.3,3.49,0.2258,0.1371,7.94,4.4,4.32
Casey Legumina,Tampa Bay Rays,0,25.7,3.51,0.1622,0.0541,9.54,3.75,4.04
Ryan Weathers,New York Yankees,11,64.0,3.52,0.2896,0.0734,7.59,3.87,3.87
Kumar Rocker,Texas Rangers,10,56.0,3.54,0.1833,0.1042,7.94,4.13,4.14
Andrew Alvarez,Washington Nationals,1,20.3,3.54,0.2683,0.0732,8.67,3.09,3.86
Seth Lugo,Kansas City Royals,12,71.0,3.55,0.2007,0.0769,9.25,3.15,3.15
Taj Bradley,Minnesota Twins,11,60.7,3.56,0.2682,0.0996,8.01,3.45,3.45
Peyton Gray,Texas Rangers,0,17.7,3.57,0.225,0.0875,8.61,3.88,4.14
Jalen Beeks,Texas Rangers,0,25.0,3.6,0.1869,0.0748,8.88,5.05,4.58
Gregory Santos,San Francisco Giants,0,5.0,3.6,0.0455,0.1364,8.82,4.49,4.27
Justin Slaten,Boston Red Sox,0,10.0,3.6,0.3256,0.093,8.68,4.09,4.22
Jonah Tong,New York Mets,0,10.0,3.6,0.1489,0.1489,8.53,5.09,4.39
Brandon Woodruff,Milwaukee Brewers,6,30.0,3.6,0.2066,0.0579,8.0,3.96,4.1
Cade Cavalli,Washington Nationals,13,64.7,3.62,0.2543,0.0825,9.46,2.98,2.98
Tim Mayza,Philadelphia Phillies,1,27.3,3.62,0.2385,0.0642,7.79,3.97,4.12
Paul Sewald,Arizona Diamondbacks,0,22.3,3.63,0.2857,0.0714,7.02,4.21,4.24
Garrett Cleavinger,Tampa Bay Rays,0,12.3,3.65,0.3091,0.1273,8.64,3.33,4.06
Trey Gibson,Baltimore Orioles,2,12.3,3.65,0.0909,0.1273,8.94,6.09,4.63
