Name,Team,GS,IP,ERA,K%,BB%,H9,raw_fip,ERA_est
Brett Sullivan,Colorado Rockies,0,1.0,0.0,0.0,0.3333,8.65,6.1,4.28
Tyler Tolbert,Kansas City Royals,0,0.7,0.0,0.0,0.0,8.85,3.1,4.24
Logan VanWey,Houston Astros,0,2.0,0.0,0.4286,0.0,8.66,1.5,4.16
Vince Velasquez,Chicago Cubs,0,2.3,0.0,0.125,0.0,8.61,2.24,4.17
Robert Suarez,Atlanta Braves,0,21.3,0.42,0.2469,0.0617,7.62,1.93,3.42
Aroldis Chapman,Boston Red Sox,0,17.7,0.51,0.3382,0.1029,7.41,1.86,3.54
Kyle Hurt,Los Angeles Dodgers,0,14.0,0.64,0.3269,0.0385,8.1,1.5,3.61
Louis Varland,Toronto Blue Jays,0,25.7,0.7,0.3592,0.0874,8.19,1.5,3.07
Shohei Ohtani,Los Angeles Dodgers,8,49.0,0.73,0.2842,0.0684,5.81,2.41,2.74
Dylan Lee,Atlanta Braves,0,23.3,0.77,0.3494,0.0241,7.03,1.5,3.18
Mason Miller,San Diego Padres,0,22.7,0.79,0.5172,0.1034,6.98,1.5,3.21
Ethan Roberts,Chicago Cubs,0,11.3,0.79,0.1667,0.1429,7.74,3.98,4.2
Hunter Brown,Houston Astros,2,10.7,0.84,0.3953,0.1395,7.99,1.6,3.78
Rico Garcia,Baltimore Orioles,0,20.7,0.87,0.3425,0.0959,6.52,2.33,3.59
Trey Yesavage,Toronto Blue Jays,5,25.3,1.07,0.2871,0.0792,7.93,1.88,3.25
Tyler Samaniego,Boston Red Sox,0,16.3,1.1,0.197,0.1061,8.2,3.77,4.12
Jason Adam,San Diego Padres,0,15.7,1.15,0.1111,0.0794,8.0,4.19,4.23
Antonio Senzatela,Colorado Rockies,0,30.3,1.19,0.2301,0.0708,6.9,2.61,3.42
Tyler Phillips,Miami Marlins,0,30.0,1.2,0.2109,0.125,7.7,3.43,3.84
Brandyn Garcia,Arizona Diamondbacks,0,7.3,1.23,0.25,0.0714,8.47,2.42,4.03
Joel Peguero,San Francisco Giants,0,7.0,1.29,0.0769,0.0769,8.22,4.24,4.25
Spencer Arrighetti,Houston Astros,7,41.0,1.32,0.2286,0.1429,6.39,3.73,3.9
Tim Hill,New York Yankees,0,19.7,1.37,0.1067,0.04,8.02,3.56,4.02
Tanner Scott,Los Angeles Dodgers,0,19.7,1.37,0.2857,0.0429,7.27,2.85,3.79
Zebby Matthews,Minnesota Twins,2,13.0,1.38,0.2292,0.0208,8.24,2.64,3.9
Brooks Raley,New York Mets,0,19.3,1.4,0.2875,0.1,7.91,2.79,3.78
Jhoan Duran,Philadelphia Phillies,0,12.7,1.42,0.42,0.1,8.14,1.5,3.67
Yennier Cano,Baltimore Orioles,0,18.0,1.5,0.2063,0.0476,7.21,3.04,3.89
Carl Edwards Jr.,New York Mets,0,6.0,1.5,0.44,0.16,8.37,3.6,4.19
Colin Holderman,Cleveland Guardians,0,18.0,1.5,0.3088,0.0588,7.51,2.16,3.62
Cam Schlittler,New York Yankees,11,66.0,1.5,0.2964,0.0514,6.0,1.81,1.81
Bradgley Rodriguez,San Diego Padres,2,23.7,1.52,0.2198,0.0549,7.58,2.04,3.38
Chase Shugart,Philadelphia Phillies,0,17.7,1.53,0.2647,0.0588,8.01,3.72,4.09
DL Hall,Milwaukee Brewers,1,23.3,1.54,0.2766,0.1809,6.88,3.74,4.05
Tyler Rogers,Toronto Blue Jays,0,23.3,1.54,0.1596,0.0851,7.93,2.84,3.7
Nick Martinez,Tampa Bay Rays,10,58.0,1.55,0.1483,0.0508,8.09,3.51,3.54
Bryan Hudson,Chicago White Sox,2,23.0,1.57,0.2323,0.101,8.58,2.8,3.69
Ryan Fernandez,St. Louis Cardinals,0,5.7,1.59,0.3462,0.0769,9.02,1.5,3.99
Kyle Finnegan,Detroit Tigers,0,22.7,1.59,0.1596,0.1702,8.18,5.04,4.55
Brian Fitzpatrick,Milwaukee Brewers,0,5.7,1.59,0.1481,0.1111,9.02,3.28,4.16
Kendry Rojas,Minnesota Twins,1,11.3,1.59,0.2245,0.1837,8.64,3.81,4.17
Davis Martin,Chicago White Sox,9,56.0,1.61,0.2744,0.0465,7.34,2.39,2.51
Bryce Miller,Seattle Mariners,2,11.0,1.64,0.2273,0.0455,8.54,3.01,4.02
Cristopher Sánchez,Philadelphia Phillies,11,71.3,1.64,0.2945,0.0548,8.33,1.95,1.95
Tim Herrin,Cleveland Guardians,0,16.3,1.65,0.1579,0.1447,8.5,4.81,4.4
Yerry De los Santos,New York Yankees,0,5.3,1.69,0.2857,0.1429,8.62,4.98,4.31
Josh Ekness,Miami Marlins,0,5.3,1.69,0.2273,0.2273,8.32,4.04,4.23
Gordon Graceffo,St. Louis Cardinals,0,26.7,1.69,0.11,0.1,6.99,4.6,4.41
Jakob Junis,Texas Rangers,1,21.0,1.71,0.1139,0.0633,7.22,3.24,3.9
Daniel Lynch IV,Kansas City Royals,0,21.0,1.71,0.3059,0.0824,7.52,2.53,3.65
Erik Sabrowski,Cleveland Guardians,0,21.0,1.71,0.4699,0.1566,6.77,1.86,3.41
Evan Sisk,Pittsburgh Pirates,0,21.0,1.71,0.2941,0.0824,8.12,2.77,3.73
Austin Warren,New York Mets,0,15.7,1.72,0.25,0.1094,8.3,3.23,3.98
Kyle Harrison,Milwaukee Brewers,9,45.7,1.77,0.3224,0.0765,7.35,2.49,2.91
Huascar Brazobán,New York Mets,3,25.3,1.78,0.1919,0.101,7.03,3.42,3.9
Grant Taylor,Chicago White Sox,4,25.3,1.78,0.3619,0.0762,8.23,1.5,3.09
Dylan Dodd,Atlanta Braves,0,5.0,1.8,0.3,0.05,8.67,1.5,4.02
Orlando Ribalta,Washington Nationals,0,10.0,1.8,0.2368,0.0526,8.23,1.9,3.86
Chase Burns,Cincinnati Reds,10,59.0,1.83,0.2819,0.0793,5.85,3.39,3.4
Bryce Elder,Atlanta Braves,11,67.7,1.86,0.2193,0.0781,6.12,3.14,3.14
Matt Gage,San Francisco Giants,0,19.3,1.86,0.1646,0.1392,7.76,4.81,4.43
Daniel Palencia,Chicago Cubs,0,9.7,1.86,0.2619,0.0952,8.88,3.41,4.11
Chris Sale,Atlanta Braves,10,62.0,1.89,0.2988,0.0581,5.81,2.96,2.96
Jacob Misiorowski,Milwaukee Brewers,10,57.0,1.89,0.3929,0.0804,5.24,2.14,2.24
José A. Ferrer,Seattle Mariners,0,23.7,1.9,0.2136,0.0291,9.38,2.55,3.58
Jacob Latz,Texas Rangers,1,23.7,1.9,0.2442,0.0581,6.68,2.51,3.56
Brenan Hanifee,Detroit Tigers,2,9.3,1.93,0.1351,0.027,8.78,3.74,4.17
Hoby Milner,Chicago Cubs,0,23.3,1.93,0.1087,0.0652,7.78,4.39,4.3
Tyler Alexander,Texas Rangers,1,23.0,1.96,0.1959,0.0619,8.88,3.06,3.79
Zack Wheeler,Philadelphia Phillies,5,31.7,1.99,0.25,0.0583,7.31,2.37,3.26
Joe Mantiply,Toronto Blue Jays,0,17.7,2.04,0.2254,0.0563,8.61,2.87,3.84
Jack Dreyer,Los Angeles Dodgers,0,21.7,2.08,0.2857,0.0714,7.87,2.45,3.6
Peyton Gray,Texas Rangers,0,13.0,2.08,0.1964,0.125,8.24,3.02,3.98
Ben Brown,Chicago Cubs,3,38.7,2.09,0.2597,0.0779,7.03,2.38,3.04
Brent Headrick,New York Yankees,0,25.7,2.1,0.271,0.0841,8.34,2.91,3.67
Keaton Winn,San Francisco Giants,0,21.3,2.11,0.2564,0.0897,7.17,2.21,3.52
Chase Silseth,Los Angeles Angels,0,17.0,2.12,0.2078,0.1688,8.41,4.45,4.31
Taylor Clarke,Arizona Diamondbacks,0,21.0,2.14,0.1154,0.0256,7.52,3.43,3.96
Riley Martin,Chicago Cubs,1,8.3,2.16,0.3226,0.0645,8.33,2.98,4.07
Spencer Miles,Toronto Blue Jays,1,29.0,2.17,0.25,0.069,7.85,2.82,3.56
John King,Miami Marlins,0,20.7,2.18,0.2208,0.0909,6.82,4.02,4.17
Will Klein,Los Angeles Dodgers,1,20.3,2.21,0.25,0.0714,8.52,2.07,3.51
Eduardo Rodriguez,Arizona Diamondbacks,10,60.3,2.24,0.1741,0.0931,7.31,3.68,3.68
Fernando Cruz,New York Yankees,0,20.0,2.25,0.3218,0.1494,7.97,3.85,4.12
Jake Eder,Los Angeles Dodgers,0,4.0,2.25,0.0667,0.0667,8.66,3.35,4.19
Julian Fernández,Washington Nationals,0,4.0,2.25,0.1667,0.1111,8.66,6.35,4.39
Seth Halvorsen,Colorado Rockies,0,8.0,2.25,0.2105,0.2105,8.53,4.1,4.23
Juan Morillo,Arizona Diamondbacks,0,20.0,2.25,0.2716,0.0741,7.67,2.75,3.75
Carlos Rodriguez,Milwaukee Brewers,0,4.0,2.25,0.2941,0.0,8.96,3.85,4.22
Kevin Kelly,Tampa Bay Rays,0,23.3,2.31,0.2048,0.0482,7.33,2.84,3.7
Michael King,San Diego Padres,10,58.3,2.31,0.2576,0.1048,5.94,3.41,3.43
Gregory Soto,Pittsburgh Pirates,0,23.3,2.31,0.3258,0.1011,6.88,2.46,3.55
Wilber Dotel,Pittsburgh Pirates,0,7.7,2.35,0.1935,0.0968,8.43,4.4,4.27
Wandy Peralta,San Diego Padres,0,23.0,2.35,0.1789,0.0947,8.73,4.62,4.39
Jared Shuster,St. Louis Cardinals,0,7.7,2.35,0.0625,0.0938,8.58,3.75,4.19
Trent Thornton,Chicago Cubs,0,7.7,2.35,0.1786,0.0714,8.28,4.27,4.25
Trevor McDonald,San Francisco Giants,3,19.0,2.37,0.2237,0.0395,8.41,3.47,4.0
Ty Madden,Detroit Tigers,0,11.3,2.38,0.2791,0.0465,8.19,2.66,3.95
Clay Holmes,New York Mets,9,52.7,2.39,0.2093,0.0837,7.08,3.21,3.34
Michael McGreevy,St. Louis Cardinals,10,56.3,2.4,0.1705,0.0553,7.14,4.04,4.05
Ranger Suarez,Boston Red Sox,9,48.7,2.4,0.2287,0.0745,6.91,3.0,3.23
Joel Kuhnel,Athletics,0,18.7,2.41,0.1316,0.0658,8.31,3.85,4.13
Luis Medina,Athletics,0,18.7,2.41,0.2278,0.1139,8.01,3.48,4.01
José Soriano,Los Angeles Angels,11,66.3,2.44,0.2792,0.1019,5.97,3.12,3.12
Eduard Bazardo,Seattle Mariners,0,22.0,2.45,0.2,0.0947,8.87,3.92,4.13
Zach Eflin,Baltimore Orioles,1,3.7,2.45,0.4118,0.1176,8.86,4.46,4.26
Cade Horton,Chicago Cubs,2,7.3,2.45,0.1538,0.0769,8.32,4.6,4.29
Parker Messick,Cleveland Guardians,10,58.7,2.45,0.2832,0.0752,6.65,3.17,3.19
Casey Mize,Detroit Tigers,8,43.7,2.47,0.2515,0.0643,7.2,2.55,3.01
Richard Lovelady,Washington Nationals,3,21.7,2.49,0.2062,0.1443,8.77,4.53,4.35
Ryan Helsley,Baltimore Orioles,0,10.7,2.53,0.3261,0.1522,8.29,2.26,3.9
Caleb Kilian,San Francisco Giants,0,21.3,2.53,0.25,0.1364,7.47,4.69,4.41
Shane Drohan,Milwaukee Brewers,1,21.0,2.57,0.2299,0.069,8.42,2.05,3.48
Orion Kerkering,Philadelphia Phillies,0,17.3,2.6,0.1867,0.0933,8.36,4.37,4.28
Payton Tolle,Boston Red Sox,6,34.7,2.6,0.2761,0.0672,6.87,2.96,3.5
Coleman Crow,Milwaukee Brewers,2,10.3,2.61,0.175,0.025,8.33,2.33,3.92
Kai-Wei Teng,Houston Astros,3,31.0,2.61,0.24,0.096,7.55,3.78,4.01
Paul Skenes,Pittsburgh Pirates,10,55.0,2.62,0.3029,0.0385,5.38,2.65,2.78
Sam Bachman,Los Angeles Angels,0,24.0,2.63,0.2717,0.1087,7.23,3.35,3.89
Alex Vesia,Los Angeles Dodgers,0,17.0,2.65,0.3433,0.1194,7.51,1.81,3.56
Bryan Baker,Tampa Bay Rays,0,20.3,2.66,0.2927,0.0976,7.77,2.56,3.68
Cooper Criswell,Seattle Mariners,0,20.3,2.66,0.2308,0.0641,8.37,4.13,4.21
Cade Smith,Cleveland Guardians,0,23.7,2.66,0.3646,0.0521,8.63,1.5,3.17
Garrett Acton,Minnesota Twins,0,6.7,2.7,0.3214,0.1071,8.42,2.2,4.02
Jalen Beeks,Texas Rangers,0,20.0,2.7,0.2048,0.0964,8.27,3.9,4.13
Nolan Hoffman,Philadelphia Phillies,0,3.3,2.7,0.1333,0.0667,9.06,2.8,4.17
Tarik Skubal,Detroit Tigers,7,43.3,2.7,0.2711,0.0361,7.69,2.11,2.7
Walbert Ureña,Los Angeles Angels,6,33.3,2.7,0.2069,0.131,7.81,3.88,4.04
Michael Wacha,Kansas City Royals,10,63.3,2.7,0.2209,0.0803,6.39,3.89,3.89
Tyler Glasnow,Los Angeles Dodgers,7,39.7,2.72,0.3311,0.0878,5.98,3.25,3.59
Chad Patrick,Milwaukee Brewers,5,39.7,2.72,0.1801,0.1056,7.78,3.58,3.81
Aaron Ashby,Milwaukee Brewers,1,29.7,2.73,0.3594,0.125,8.5,2.06,3.16
Jonathan Loáisiga,Arizona Diamondbacks,0,19.3,2.79,0.1579,0.0395,8.51,3.15,3.9
Caleb Thielbar,Chicago Cubs,0,9.7,2.79,0.2619,0.119,8.43,5.07,4.38
Garrett Whitlock,Boston Red Sox,0,19.3,2.79,0.3077,0.0769,8.06,2.89,3.81
Jovani Morán,Boston Red Sox,2,25.7,2.81,0.2762,0.1333,7.29,4.62,4.41
Kody Funderburk,Minnesota Twins,0,16.0,2.81,0.1429,0.1857,7.8,5.48,4.58
Ryan Thompson,Arizona Diamondbacks,0,16.0,2.81,0.1692,0.0923,8.25,4.66,4.36
Bryan King,Houston Astros,0,22.3,2.82,0.1753,0.0928,8.52,3.19,3.86
Shane McClanahan,Tampa Bay Rays,9,44.7,2.82,0.2582,0.0934,6.75,2.72,3.11
Lake Bachar,Miami Marlins,0,25.3,2.84,0.2673,0.0891,7.18,3.3,3.85
Gavin Collyer,Texas Rangers,0,12.7,2.84,0.1887,0.1509,7.84,4.13,4.22
Jaden Hill,Colorado Rockies,0,19.0,2.84,0.25,0.1071,8.56,3.0,3.85
Max Meyer,Miami Marlins,10,53.7,2.85,0.2667,0.0844,7.08,3.06,3.19
Martín Pérez,Atlanta Braves,6,41.0,2.85,0.2331,0.0798,6.99,3.93,4.03
Taj Bradley,Minnesota Twins,8,47.0,2.87,0.2613,0.0854,7.76,3.48,3.65
Braxton Ashcraft,Pittsburgh Pirates,10,62.3,2.89,0.2642,0.065,6.93,3.18,3.18
Jacob Webb,Chicago Cubs,0,21.7,2.91,0.266,0.0851,8.92,3.7,4.05
Gabe Speier,Seattle Mariners,0,12.3,2.92,0.2143,0.0893,9.09,3.67,4.13
Sonny Gray,Boston Red Sox,8,40.0,2.93,0.184,0.0552,8.33,3.73,3.9
Braydon Fisher,Toronto Blue Jays,2,27.7,2.93,0.2642,0.1038,7.44,3.43,3.87
Didier Fuentes,Atlanta Braves,1,18.3,2.95,0.2933,0.0933,7.76,2.88,3.83
Randy Vásquez,San Diego Padres,10,54.7,2.96,0.2009,0.0714,8.13,3.69,3.74
J.T. Ginn,Athletics,8,51.3,2.98,0.2167,0.0837,6.97,4.02,4.05
Dylan Cease,Toronto Blue Jays,10,57.3,2.98,0.3515,0.1046,7.14,2.32,2.4
Paul Gervase,Los Angeles Dodgers,0,3.0,3.0,0.3571,0.0714,8.96,1.5,4.11
Hogan Harris,Athletics,0,24.0,3.0,0.2281,0.1667,8.43,4.64,4.41
Brant Hurter,Detroit Tigers,0,24.0,3.0,0.1684,0.1158,7.38,3.81,4.07
Sam Moll,Cincinnati Reds,0,21.0,3.0,0.2222,0.1222,7.82,4.43,4.31
Alan Rangel,Philadelphia Phillies,0,3.0,3.0,0.4167,0.0,8.81,1.5,4.11
Spencer Strider,Atlanta Braves,4,21.0,3.0,0.3293,0.1463,7.52,4.72,4.41
Blade Tidwell,San Francisco Giants,0,12.0,3.0,0.2128,0.0638,8.54,3.52,4.1
Joe Ryan,Minnesota Twins,11,56.7,3.02,0.2711,0.0622,6.64,2.54,2.63
Jacob deGrom,Texas Rangers,9,50.7,3.02,0.3096,0.0406,7.07,3.73,3.81
Sean Newcomb,Chicago White Sox,0,29.7,3.03,0.2114,0.065,8.5,3.0,3.63
JoJo Romero,St. Louis Cardinals,0,23.7,3.04,0.2165,0.0928,8.18,4.24,4.25
Joey Cantillo,Cleveland Guardians,11,56.0,3.05,0.2189,0.1159,7.64,4.17,4.18
Nick Mears,Kansas City Royals,0,17.7,3.06,0.1944,0.1111,8.46,3.61,4.06
Emerson Hancock,Seattle Mariners,10,58.7,3.07,0.262,0.0568,7.55,3.59,3.61
Connor Seabold,Detroit Tigers,0,14.7,3.07,0.2222,0.0794,8.75,4.19,4.24
Scott Barlow,Athletics,0,23.3,3.09,0.2211,0.0947,7.03,4.21,4.24
Tyler Davis,Chicago White Sox,0,11.7,3.09,0.25,0.1818,7.39,4.39,4.28
Brad Lord,Washington Nationals,0,32.0,3.09,0.194,0.0448,8.46,3.94,4.09
Riley O'Brien,St. Louis Cardinals,0,23.0,3.13,0.2717,0.0326,8.43,2.54,3.59
Logan Henderson,Milwaukee Brewers,5,20.0,3.15,0.3506,0.0519,8.27,2.3,3.6
Andrew Alvarez,Washington Nationals,0,11.3,3.18,0.3488,0.0465,8.49,2.13,3.85
Carter Baumler,Texas Rangers,0,5.7,3.18,0.2222,0.2222,8.57,6.98,4.51
Clayton Beeter,Washington Nationals,0,11.3,3.18,0.22,0.18,7.89,6.1,4.6
Mitch Farris,Los Angeles Angels,0,17.0,3.18,0.1944,0.0694,9.46,4.63,4.36
Burch Smith,Detroit Tigers,1,17.0,3.18,0.274,0.0959,9.01,3.51,4.04
Drew Rasmussen,Tampa Bay Rays,9,48.0,3.19,0.232,0.0464,7.61,3.75,3.85
Grant Anderson,Milwaukee Brewers,0,19.7,3.2,0.2267,0.0933,8.17,4.42,4.31
Kevin Ginkel,Arizona Diamondbacks,0,19.7,3.2,0.3,0.0625,8.32,2.08,3.54
Max Fried,New York Yankees,10,61.7,3.21,0.2083,0.0792,6.28,2.71,2.71
Jesse Scholtens,Tampa Bay Rays,2,36.3,3.22,0.1871,0.071,8.42,5.16,4.8
Paul Blackburn,New York Yankees,1,22.3,3.22,0.1579,0.1053,8.82,3.82,4.09
Tyler Wells,Baltimore Orioles,0,22.3,3.22,0.2258,0.0645,8.82,3.32,3.91
Lucas Erceg,Kansas City Royals,0,19.3,3.26,0.2125,0.1625,8.21,3.36,3.96
Edgardo Henriquez,Los Angeles Dodgers,0,19.3,3.26,0.2338,0.1039,7.76,3.46,4.0
John Schreiber,Kansas City Royals,0,19.3,3.26,0.131,0.119,8.66,5.69,4.71
Justin Wrobleski,Los Angeles Dodgers,8,52.3,3.27,0.129,0.0599,8.32,3.64,3.71
Landen Roupp,San Francisco Giants,10,55.0,3.27,0.2723,0.0938,7.03,2.61,2.75
Gavin Williams,Cleveland Guardians,11,68.3,3.29,0.3066,0.0803,7.11,3.36,3.36
Zack Kelly,Boston Red Sox,0,16.3,3.31,0.1972,0.0986,8.5,3.65,4.09
Cal Quantrill,Texas Rangers,0,16.3,3.31,0.197,0.1061,8.35,3.59,4.07
Blake Treinen,Los Angeles Dodgers,0,16.3,3.31,0.2113,0.0845,8.8,4.14,4.22
Aaron Civale,Athletics,10,51.7,3.31,0.1652,0.0714,9.62,4.92,4.83
Freddy Peralta,New York Mets,10,54.3,3.31,0.2318,0.1073,7.28,4.04,4.06
Yoshinobu Yamamoto,Los Angeles Dodgers,9,57.0,3.32,0.2534,0.0543,6.89,3.87,3.89
PJ Poulin,Washington Nationals,5,21.7,3.32,0.1667,0.1458,8.32,5.5,4.7
Connelly Early,Boston Red Sox,10,54.0,3.33,0.2212,0.0841,7.63,4.75,4.7
Franco Aleman,Cleveland Guardians,0,2.7,3.38,0.1,0.1,8.86,8.35,4.43
Jack Anderson,Boston Red Sox,0,8.0,3.38,0.1875,0.0625,8.83,3.98,4.21
Robert Garcia,Texas Rangers,0,8.0,3.38,0.1765,0.2059,8.38,4.23,4.25
Kevin Gausman,Toronto Blue Jays,11,61.3,3.38,0.2389,0.0364,8.07,2.89,2.89
Codi Heuer,Cleveland Guardians,0,2.7,3.38,0.2727,0.0909,8.86,1.98,4.15
Shota Imanaga,Chicago Cubs,10,58.7,3.38,0.2596,0.0681,6.95,3.39,3.41
Kenley Jansen,Detroit Tigers,0,13.3,3.38,0.3585,0.1132,8.04,4.53,4.31
Tyler Uberstine,Boston Red Sox,0,2.7,3.38,0.1818,0.0909,8.86,7.6,4.4
Austin Voth,Toronto Blue Jays,0,2.7,3.38,0.0833,0.0833,8.86,3.48,4.22
Luke Weaver,New York Mets,0,21.3,3.38,0.25,0.0909,8.07,3.52,3.99
George Kirby,Seattle Mariners,10,62.7,3.45,0.2072,0.0637,8.33,3.55,3.55
Albert Suárez,Baltimore Orioles,0,15.7,3.45,0.1364,0.1364,8.15,6.16,4.75
José Fermin,Los Angeles Angels,0,10.3,3.48,0.2174,0.1304,8.33,4.75,4.34
George Soriano,St. Louis Cardinals,0,20.7,3.48,0.1954,0.1149,8.02,4.94,4.49
Michael Soroka,Arizona Diamondbacks,9,49.0,3.49,0.2619,0.0667,9.26,2.96,3.19
Bryan Woo,Seattle Mariners,10,59.0,3.51,0.2361,0.0515,7.05,3.27,3.29
Griffin Jax,Tampa Bay Rays,5,28.0,3.54,0.2051,0.1282,8.14,4.85,4.53
Yohan Ramírez,Pittsburgh Pirates,0,28.0,3.54,0.2742,0.129,7.84,3.49,3.9
Reynaldo López,Atlanta Braves,5,30.3,3.56,0.2061,0.1069,8.55,5.38,4.82
Tobias Myers,New York Mets,2,30.3,3.56,0.1901,0.0579,8.1,4.42,4.34
Peter Lambert,Houston Astros,6,35.3,3.57,0.2431,0.0972,7.22,3.3,3.69
Nolan McLean,New York Mets,10,58.0,3.57,0.2949,0.0726,6.74,3.2,3.24
Brock Burke,Cincinnati Reds,0,22.7,3.57,0.2451,0.1373,8.48,4.03,4.17
Ryan Weathers,New York Yankees,9,50.3,3.58,0.299,0.0637,8.02,3.52,3.64
Kumar Rocker,Texas Rangers,8,45.0,3.6,0.1907,0.1031,8.5,4.01,4.07
Gregory Santos,San Francisco Giants,0,5.0,3.6,0.0455,0.1364,8.82,4.5,4.27
Brandon Woodruff,Milwaukee Brewers,6,30.0,3.6,0.2066,0.0579,8.0,3.97,4.11
Will Warren,New York Yankees,10,52.3,3.61,0.2818,0.0591,8.47,3.02,3.18
Nathan Eovaldi,Texas Rangers,9,54.7,3.62,0.2423,0.0529,8.43,4.34,4.34
Eric Orze,Minnesota Twins,0,22.3,3.63,0.1875,0.125,8.37,3.1,3.82
Bailey Ober,Minnesota Twins,10,57.0,3.63,0.1724,0.0733,7.04,4.29,4.29
Casey Legumina,Tampa Bay Rays,0,19.7,3.66,0.1494,0.069,9.37,3.15,3.89
Jeremiah Estrada,San Diego Padres,0,14.7,3.68,0.2931,0.1207,8.0,3.99,4.19
Seth Lugo,Kansas City Royals,10,58.7,3.68,0.2073,0.0854,9.35,2.88,2.91
Zach Pop,Philadelphia Phillies,1,7.3,3.68,0.1935,0.0968,8.47,3.1,4.11
Cole Sulser,Tampa Bay Rays,1,22.0,3.68,0.1684,0.0947,8.72,3.46,3.96
Graham Ashcraft,Cincinnati Reds,0,24.3,3.7,0.27,0.16,7.63,3.92,4.12
