Name,Team,GS,IP,ERA,K%,BB%,H9,raw_fip,ERA_est
Paul Gervase,Los Angeles Dodgers,0,5.0,1.8,0.2381,0.0952,8.82,2.29,4.09
Chase Burns,Cincinnati Reds,10,59.0,1.83,0.2819,0.0793,5.85,3.38,3.39
Jhoan Duran,Philadelphia Phillies,0,14.7,1.84,0.3966,0.0862,8.3,1.86,3.67
Daniel Palencia,Chicago Cubs,0,9.7,1.86,0.2619,0.0952,8.88,3.4,4.11
Chris Sale,Atlanta Braves,10,62.0,1.89,0.2988,0.0581,5.81,2.95,2.95
Jacob Misiorowski,Milwaukee Brewers,10,57.0,1.89,0.3929,0.0804,5.24,2.13,2.23
José A. Ferrer,Seattle Mariners,0,23.7,1.9,0.2136,0.0291,9.38,2.54,3.58
Jacob Latz,Texas Rangers,1,23.7,1.9,0.2442,0.0581,6.68,2.5,3.56
Brenan Hanifee,Detroit Tigers,2,9.3,1.93,0.1351,0.027,8.78,3.73,4.17
Hoby Milner,Chicago Cubs,0,23.3,1.93,0.1087,0.0652,7.78,4.38,4.3
Tyler Alexander,Texas Rangers,1,23.0,1.96,0.1959,0.0619,8.88,3.05,3.79
Bryce Elder,Atlanta Braves,11,68.7,1.97,0.2198,0.0769,6.16,3.3,3.3
Joe Mantiply,Toronto Blue Jays,0,17.7,2.04,0.2254,0.0563,8.61,2.87,3.84
Davis Martin,Chicago White Sox,10,61.7,2.04,0.2739,0.0498,7.44,2.31,2.31
Taylor Clarke,Arizona Diamondbacks,0,21.7,2.08,0.1098,0.0366,7.57,3.55,4.0
Jack Dreyer,Los Angeles Dodgers,0,21.7,2.08,0.2857,0.0714,7.87,2.45,3.6
Peyton Gray,Texas Rangers,0,13.0,2.08,0.1964,0.125,8.24,3.02,3.98
Brent Headrick,New York Yankees,0,26.0,2.08,0.2636,0.0818,8.59,2.9,3.66
Trent Thornton,Chicago Cubs,0,8.7,2.08,0.1515,0.0909,8.28,4.48,4.28
Ben Brown,Chicago Cubs,3,38.7,2.09,0.2597,0.0779,7.03,2.37,3.04
Keaton Winn,San Francisco Giants,0,21.3,2.11,0.2564,0.0897,7.17,2.2,3.52
Chase Silseth,Los Angeles Angels,0,17.0,2.12,0.2078,0.1688,8.41,4.44,4.31
Riley Martin,Chicago Cubs,1,8.3,2.16,0.3226,0.0645,8.33,2.97,4.07
Spencer Miles,Toronto Blue Jays,1,29.0,2.17,0.25,0.069,7.85,2.82,3.56
Fernando Cruz,New York Yankees,0,20.7,2.18,0.3371,0.1461,7.87,3.62,4.03
John King,Miami Marlins,0,20.7,2.18,0.2208,0.0909,6.82,4.01,4.17
Kai-Wei Teng,Houston Astros,4,37.0,2.19,0.2483,0.1034,6.97,3.58,3.84
Will Klein,Los Angeles Dodgers,1,20.3,2.21,0.25,0.0714,8.52,2.06,3.51
Eduardo Rodriguez,Arizona Diamondbacks,10,60.3,2.24,0.1741,0.0931,7.31,3.67,3.67
Jake Eder,Los Angeles Dodgers,0,4.0,2.25,0.0667,0.0667,8.66,3.34,4.19
Julian Fernández,Washington Nationals,0,4.0,2.25,0.1667,0.1111,8.66,6.34,4.39
Seth Halvorsen,Colorado Rockies,0,8.0,2.25,0.2105,0.2105,8.53,4.09,4.23
Carlos Rodriguez,Milwaukee Brewers,0,4.0,2.25,0.2941,0.0,8.96,3.84,4.22
Kevin Kelly,Tampa Bay Rays,0,23.7,2.28,0.2024,0.0476,7.28,2.84,3.69
Eduard Bazardo,Seattle Mariners,0,23.3,2.31,0.2222,0.0909,8.68,3.61,4.0
Michael King,San Diego Padres,10,58.3,2.31,0.2576,0.1048,5.94,3.4,3.42
Gregory Soto,Pittsburgh Pirates,0,23.3,2.31,0.3258,0.1011,6.88,2.45,3.55
Wilber Dotel,Pittsburgh Pirates,0,7.7,2.35,0.1935,0.0968,8.43,4.4,4.27
Wandy Peralta,San Diego Padres,0,23.0,2.35,0.1789,0.0947,8.73,4.61,4.39
Jared Shuster,St. Louis Cardinals,0,7.7,2.35,0.0625,0.0938,8.58,3.74,4.19
Richard Lovelady,Washington Nationals,3,22.7,2.38,0.21,0.14,8.63,4.37,4.3
Ty Madden,Detroit Tigers,0,11.3,2.38,0.2791,0.0465,8.19,2.65,3.95
Clay Holmes,New York Mets,9,52.7,2.39,0.2093,0.0837,7.08,3.21,3.33
Michael McGreevy,St. Louis Cardinals,10,56.3,2.4,0.1705,0.0553,7.14,4.03,4.05
Ranger Suarez,Boston Red Sox,9,48.7,2.4,0.2287,0.0745,6.91,2.99,3.23
Joel Kuhnel,Athletics,0,18.7,2.41,0.1316,0.0658,8.31,3.84,4.12
Luis Medina,Athletics,0,18.7,2.41,0.2278,0.1139,8.01,3.47,4.01
Shane Drohan,Milwaukee Brewers,1,22.3,2.42,0.2316,0.0842,8.37,2.2,3.49
José Soriano,Los Angeles Angels,11,66.3,2.44,0.2792,0.1019,5.97,3.11,3.11
Zach Eflin,Baltimore Orioles,1,3.7,2.45,0.4118,0.1176,8.86,4.46,4.26
Cade Horton,Chicago Cubs,2,7.3,2.45,0.1538,0.0769,8.32,4.59,4.29
Orion Kerkering,Philadelphia Phillies,0,18.3,2.45,0.2051,0.0897,8.21,4.07,4.2
Parker Messick,Cleveland Guardians,10,58.7,2.45,0.2832,0.0752,6.65,3.16,3.18
Orlando Ribalta,Washington Nationals,0,11.0,2.45,0.2,0.0889,8.39,2.55,3.94
Payton Tolle,Boston Red Sox,6,36.7,2.45,0.2786,0.0643,6.57,2.85,3.39
Casey Mize,Detroit Tigers,8,43.7,2.47,0.2515,0.0643,7.2,2.54,3.01
Sam Bachman,Los Angeles Angels,0,25.0,2.52,0.2577,0.1031,7.23,3.45,3.92
Max Meyer,Miami Marlins,11,60.7,2.52,0.272,0.088,6.23,2.99,2.99
Bryan Baker,Tampa Bay Rays,0,21.3,2.53,0.2907,0.1047,7.62,2.62,3.67
Ryan Helsley,Baltimore Orioles,0,10.7,2.53,0.3261,0.1522,8.29,2.25,3.89
Caleb Kilian,San Francisco Giants,0,21.3,2.53,0.25,0.1364,7.47,4.69,4.4
Cade Smith,Cleveland Guardians,0,24.7,2.55,0.3636,0.0505,8.48,1.5,3.12
Aaron Ashby,Milwaukee Brewers,1,31.0,2.61,0.3433,0.1269,8.3,2.29,3.24
Coleman Crow,Milwaukee Brewers,2,10.3,2.61,0.175,0.025,8.33,2.32,3.92
Juan Morillo,Arizona Diamondbacks,0,20.7,2.61,0.2706,0.0824,7.72,2.8,3.75
Chad Patrick,Milwaukee Brewers,5,41.0,2.63,0.1758,0.103,7.59,3.56,3.78
Alex Vesia,Los Angeles Dodgers,0,17.0,2.65,0.3433,0.1194,7.51,1.8,3.56
Cooper Criswell,Seattle Mariners,0,20.3,2.66,0.2308,0.0641,8.37,4.12,4.21
Garrett Acton,Minnesota Twins,0,6.7,2.7,0.3214,0.1071,8.42,2.19,4.02
Nolan Hoffman,Philadelphia Phillies,0,3.3,2.7,0.1333,0.0667,9.06,2.79,4.17
Bryan King,Houston Astros,0,23.3,2.7,0.1782,0.0891,8.53,3.09,3.8
Tarik Skubal,Detroit Tigers,7,43.3,2.7,0.2711,0.0361,7.69,2.1,2.7
Walbert Ureña,Los Angeles Angels,6,33.3,2.7,0.2069,0.131,7.81,3.87,4.04
Michael Wacha,Kansas City Royals,10,63.3,2.7,0.2209,0.0803,6.39,3.88,3.88
Tyler Glasnow,Los Angeles Dodgers,7,39.7,2.72,0.3311,0.0878,5.98,3.24,3.58
Logan Henderson,Milwaukee Brewers,5,23.0,2.74,0.3333,0.0667,8.13,2.4,3.54
Tim Hill,New York Yankees,0,19.7,2.75,0.1,0.05,8.47,3.7,4.07
Taj Bradley,Minnesota Twins,9,52.0,2.77,0.2719,0.0876,7.47,3.28,3.41
Tyler Davis,Chicago White Sox,0,13.0,2.77,0.2449,0.1633,7.34,4.09,4.22
Stephen Kolek,Kansas City Royals,4,26.0,2.77,0.1429,0.051,7.54,4.21,4.23
Didier Fuentes,Atlanta Braves,1,19.3,2.79,0.2875,0.0875,7.91,2.78,3.78
Jonathan Loáisiga,Arizona Diamondbacks,0,19.3,2.79,0.1579,0.0395,8.51,3.14,3.89
Cal Quantrill,Texas Rangers,0,19.3,2.79,0.1625,0.1,8.36,3.82,4.11
Caleb Thielbar,Chicago Cubs,0,9.7,2.79,0.2619,0.119,8.43,5.06,4.38
Garrett Whitlock,Boston Red Sox,0,19.3,2.79,0.3077,0.0769,8.06,2.89,3.81
Kody Funderburk,Minnesota Twins,0,16.0,2.81,0.1429,0.1857,7.8,5.47,4.57
Shane McClanahan,Tampa Bay Rays,9,44.7,2.82,0.2582,0.0934,6.75,2.71,3.1
Braydon Fisher,Toronto Blue Jays,2,28.7,2.83,0.2727,0.1091,7.3,3.37,3.83
Brad Lord,Washington Nationals,0,35.0,2.83,0.1986,0.0411,8.17,3.78,3.97
Lake Bachar,Miami Marlins,0,25.3,2.84,0.2673,0.0891,7.18,3.29,3.84
Gavin Collyer,Texas Rangers,0,12.7,2.84,0.1887,0.1509,7.84,4.12,4.22
Jaden Hill,Colorado Rockies,0,19.0,2.84,0.25,0.1071,8.56,2.99,3.85
Brant Hurter,Detroit Tigers,0,25.3,2.84,0.1782,0.1188,7.33,3.72,4.03
Martín Pérez,Atlanta Braves,6,41.0,2.85,0.2331,0.0798,6.99,3.92,4.03
Sam Moll,Cincinnati Reds,0,22.0,2.86,0.2128,0.117,7.82,4.36,4.29
Braxton Ashcraft,Pittsburgh Pirates,10,62.3,2.89,0.2642,0.065,6.93,3.17,3.17
Jacob Webb,Chicago Cubs,0,21.7,2.91,0.266,0.0851,8.92,3.69,4.05
Clayton Beeter,Washington Nationals,0,12.3,2.92,0.2453,0.1698,7.74,5.52,4.51
Gabe Speier,Seattle Mariners,0,12.3,2.92,0.2143,0.0893,9.09,3.66,4.13
Sonny Gray,Boston Red Sox,8,40.0,2.93,0.184,0.0552,8.33,3.72,3.89
Randy Vásquez,San Diego Padres,10,54.7,2.96,0.2009,0.0714,8.13,3.68,3.73
J.T. Ginn,Athletics,8,51.3,2.98,0.2167,0.0837,6.97,4.01,4.04
Dylan Cease,Toronto Blue Jays,10,57.3,2.98,0.3515,0.1046,7.14,2.31,2.39
Jalen Beeks,Texas Rangers,0,21.0,3.0,0.1954,0.092,8.27,4.47,4.33
Hogan Harris,Athletics,0,24.0,3.0,0.2281,0.1667,8.43,4.63,4.4
Alan Rangel,Philadelphia Phillies,0,3.0,3.0,0.4167,0.0,8.81,1.5,4.11
Paul Skenes,Pittsburgh Pirates,11,60.0,3.0,0.2802,0.0388,6.0,2.88,2.88
Spencer Strider,Atlanta Braves,4,21.0,3.0,0.3293,0.1463,7.52,4.71,4.41
Blade Tidwell,San Francisco Giants,0,12.0,3.0,0.2128,0.0638,8.54,3.51,4.1
Joe Ryan,Minnesota Twins,11,56.7,3.02,0.2711,0.0622,6.64,2.53,2.62
Sean Newcomb,Chicago White Sox,0,29.7,3.03,0.2114,0.065,8.5,2.99,3.63
JoJo Romero,St. Louis Cardinals,0,23.7,3.04,0.2165,0.0928,8.18,4.23,4.24
Joey Cantillo,Cleveland Guardians,11,56.0,3.05,0.2189,0.1159,7.64,4.16,4.17
Emerson Hancock,Seattle Mariners,10,58.7,3.07,0.262,0.0568,7.55,3.59,3.6
Justin Wrobleski,Los Angeles Dodgers,8,55.7,3.07,0.1366,0.0617,7.84,3.54,3.59
Scott Barlow,Athletics,0,23.3,3.09,0.2211,0.0947,7.03,4.21,4.23
Tyler Wells,Baltimore Orioles,0,23.3,3.09,0.2292,0.0625,8.68,3.22,3.85
Ryan Thompson,Arizona Diamondbacks,0,17.3,3.12,0.1667,0.0833,8.51,4.42,4.3
Riley O'Brien,St. Louis Cardinals,0,23.0,3.13,0.2717,0.0326,8.43,2.53,3.59
Andrew Alvarez,Washington Nationals,0,11.3,3.18,0.3488,0.0465,8.49,2.12,3.85
Carter Baumler,Texas Rangers,0,5.7,3.18,0.2222,0.2222,8.57,6.97,4.51
Burch Smith,Detroit Tigers,1,17.0,3.18,0.274,0.0959,9.01,3.5,4.04
Drew Rasmussen,Tampa Bay Rays,9,48.0,3.19,0.232,0.0464,7.61,3.74,3.84
Grant Anderson,Milwaukee Brewers,0,19.7,3.2,0.2267,0.0933,8.17,4.41,4.3
Kevin Ginkel,Arizona Diamondbacks,0,19.7,3.2,0.3,0.0625,8.32,2.08,3.54
Max Fried,New York Yankees,10,61.7,3.21,0.2083,0.0792,6.28,2.7,2.7
Jesse Scholtens,Tampa Bay Rays,2,36.3,3.22,0.1871,0.071,8.42,5.16,4.8
Paul Blackburn,New York Yankees,1,22.3,3.22,0.1579,0.1053,8.82,3.81,4.09
Kevin Gausman,Toronto Blue Jays,11,64.0,3.23,0.2364,0.0388,8.02,2.87,2.87
Gavin Williams,Cleveland Guardians,11,69.3,3.25,0.3032,0.0794,7.14,3.35,3.35
Lucas Erceg,Kansas City Royals,0,19.3,3.26,0.2125,0.1625,8.21,3.35,3.96
Edgardo Henriquez,Los Angeles Dodgers,0,19.3,3.26,0.2338,0.1039,7.76,3.45,3.99
John Schreiber,Kansas City Royals,0,19.3,3.26,0.131,0.119,8.66,5.68,4.71
Landen Roupp,San Francisco Giants,10,55.0,3.27,0.2723,0.0938,7.03,2.6,2.74
Michael Soroka,Arizona Diamondbacks,10,55.0,3.27,0.2446,0.0601,8.98,2.95,3.06
Zack Kelly,Boston Red Sox,0,16.3,3.31,0.1972,0.0986,8.5,3.64,4.08
Blake Treinen,Los Angeles Dodgers,0,16.3,3.31,0.2113,0.0845,8.8,4.13,4.22
Aaron Civale,Athletics,10,51.7,3.31,0.1652,0.0714,9.62,4.91,4.82
Yoshinobu Yamamoto,Los Angeles Dodgers,9,57.0,3.32,0.2534,0.0543,6.89,3.86,3.88
PJ Poulin,Washington Nationals,5,21.7,3.32,0.1667,0.1458,8.32,5.49,4.7
George Soriano,St. Louis Cardinals,0,21.7,3.32,0.1889,0.1111,7.87,4.85,4.47
JT Brubaker,San Francisco Giants,0,24.3,3.33,0.1698,0.1321,8.68,3.87,4.1
Connelly Early,Boston Red Sox,10,54.0,3.33,0.2212,0.0841,7.63,4.74,4.69
Franco Aleman,Cleveland Guardians,0,2.7,3.38,0.1,0.1,8.86,8.34,4.43
Jack Anderson,Boston Red Sox,0,8.0,3.38,0.1875,0.0625,8.83,3.97,4.21
Brandan Bidois,Pittsburgh Pirates,0,5.3,3.38,0.1905,0.1429,8.62,8.15,4.6
Robert Garcia,Texas Rangers,0,8.0,3.38,0.1765,0.2059,8.38,4.22,4.25
Codi Heuer,Cleveland Guardians,0,2.7,3.38,0.2727,0.0909,8.86,1.97,4.15
Shota Imanaga,Chicago Cubs,10,58.7,3.38,0.2596,0.0681,6.95,3.38,3.4
Kenley Jansen,Detroit Tigers,0,13.3,3.38,0.3585,0.1132,8.04,4.52,4.31
Jovani Morán,Boston Red Sox,3,26.7,3.38,0.2703,0.1261,7.59,4.48,4.35
Tyler Uberstine,Boston Red Sox,0,2.7,3.38,0.1818,0.0909,8.86,7.59,4.4
Austin Voth,Toronto Blue Jays,0,2.7,3.38,0.0833,0.0833,8.86,3.47,4.22
Luke Weaver,New York Mets,0,21.3,3.38,0.25,0.0909,8.07,3.51,3.99
Jeremiah Estrada,San Diego Padres,0,15.7,3.45,0.2951,0.1148,7.85,3.79,4.13
Connor Seabold,Detroit Tigers,0,15.7,3.45,0.2029,0.0725,9.05,4.11,4.21
Albert Suárez,Baltimore Orioles,0,15.7,3.45,0.1364,0.1364,8.15,6.16,4.75
José Fermin,Los Angeles Angels,0,10.3,3.48,0.2174,0.1304,8.33,4.74,4.33
Mitch Farris,Los Angeles Angels,0,18.0,3.5,0.1974,0.0658,9.46,5.15,4.52
Bryan Woo,Seattle Mariners,10,59.0,3.51,0.2361,0.0515,7.05,3.26,3.28
Travis Adams,Minnesota Twins,0,7.7,3.52,0.2727,0.0909,8.58,1.92,3.95
Eric Orze,Minnesota Twins,0,23.0,3.52,0.19,0.13,8.28,3.14,3.82
Freddy Peralta,New York Mets,11,61.3,3.52,0.2395,0.1027,7.48,4.15,4.15
Griffin Jax,Tampa Bay Rays,5,28.0,3.54,0.2051,0.1282,8.14,4.84,4.53
George Kirby,Seattle Mariners,11,68.7,3.54,0.1978,0.0576,8.78,3.41,3.41
Anthony Bender,Miami Marlins,0,20.3,3.54,0.2771,0.0964,7.62,2.31,3.59
Reynaldo López,Atlanta Braves,5,30.3,3.56,0.2061,0.1069,8.55,5.37,4.81
Tobias Myers,New York Mets,2,30.3,3.56,0.1901,0.0579,8.1,4.41,4.33
Peter Lambert,Houston Astros,6,35.3,3.57,0.2431,0.0972,7.22,3.29,3.68
Nolan McLean,New York Mets,10,58.0,3.57,0.2949,0.0726,6.74,3.2,3.23
Brock Burke,Cincinnati Reds,0,22.7,3.57,0.2451,0.1373,8.48,4.02,4.16
Tyler Kinley,Atlanta Braves,0,22.7,3.57,0.2604,0.0938,8.33,4.5,4.35
Ryan Weathers,New York Yankees,9,50.3,3.58,0.299,0.0637,8.02,3.51,3.63
Kumar Rocker,Texas Rangers,8,45.0,3.6,0.1907,0.1031,8.5,4.0,4.06
Ryan Rolison,Chicago Cubs,0,15.0,3.6,0.25,0.1,8.55,4.89,4.41
Gregory Santos,San Francisco Giants,0,5.0,3.6,0.0455,0.1364,8.82,4.49,4.27
Brandon Woodruff,Milwaukee Brewers,6,30.0,3.6,0.2066,0.0579,8.0,3.96,4.1
Will Warren,New York Yankees,10,52.3,3.61,0.2818,0.0591,8.47,3.02,3.17
Nathan Eovaldi,Texas Rangers,9,54.7,3.62,0.2423,0.0529,8.43,4.34,4.33
Bailey Ober,Minnesota Twins,10,57.0,3.63,0.1724,0.0733,7.04,4.28,4.28
